year,part,level,id,sampled_value
2019,C,ECT,A1,0.5478258421467236
2019,C,ECT,A1,0.49198428603909167
2019,C,ECT,A1,0.5554784185196738
2019,C,ECT,A1,0.5296290133935565
2019,C,ECT,A1,0.539274788209919
2019,C,ECT,A1,0.5607629467646714
2019,C,ECT,A1,0.5531562402697521
2019,C,ECT,A1,0.554281998764596
2019,C,ECT,A1,0.5407753359076538
2019,C,ECT,A1,0.5323601597332466
2019,C,ECT,A1,0.5248915299379524
2019,C,ECT,A1,0.5342829778311499
2019,C,ECT,A1,0.52154330500962
2019,C,ECT,A1,0.5422290571030673
2019,C,ECT,A1,0.536613201680954
2019,C,ECT,A1,0.5128301791163087
2019,C,ECT,A1,0.5264995879381686
2019,C,ECT,A1,0.5237858004735607
2019,C,ECT,A1,0.5570116096458032
2019,C,ECT,A1,0.5468329507148525
2019,C,ECT,A1,0.5299027356691896
2019,C,ECT,A1,0.5518281713775124
2019,C,ECT,A1,0.5499676111181352
2019,C,ECT,A1,0.5731604095688915
2019,C,ECT,A1,0.5630785909094499
2019,C,ECT,A1,0.5355079768828049
2019,C,ECT,A1,0.5277068629395724
2019,C,ECT,A1,0.5582976772686191
2019,C,ECT,A1,0.5327747268971738
2019,C,ECT,A1,0.5044022181423733
2019,C,ECT,A1,0.5249415026109331
2019,C,ECT,A1,0.5190227682908701
2019,C,ECT,A1,0.5130808612962151
2019,C,ECT,A1,0.5556976109450428
2019,C,ECT,A1,0.5299479280653491
2019,C,ECT,A1,0.5040591726928657
2019,C,ECT,A1,0.5306732250741759
2019,C,ECT,A1,0.5308646286690843
2019,C,ECT,A1,0.5443628836974114
2019,C,ECT,A1,0.5606194206599197
2019,C,ECT,A1,0.5536557514003909
2019,C,ECT,A1,0.4820305247260386
2019,C,ECT,A1,0.5626033418100022
2019,C,ECT,A1,0.4845338580035188
2019,C,ECT,A1,0.38998599970536124
2019,C,ECT,A1,0.5340139700290394
2019,C,ECT,A1,0.5366146303581601
2019,C,ECT,A1,0.5660432195685862
2019,C,ECT,A1,0.5214781557518259
2019,C,ECT,A1,0.5229867206482975
2019,C,ECT,A1,0.5372045594637327
2019,C,ECT,A1,0.5475800170158881
2019,C,ECT,A1,0.545554848295572
2019,C,ECT,A1,0.5475276723180783
2019,C,ECT,A1,0.5717499316253968
2019,C,ECT,A1,0.5584166225256376
2019,C,ECT,A1,0.5434137914204595
2019,C,ECT,A1,0.4771216748238058
2019,C,ECT,A1,0.5470337858885884
2019,C,ECT,A1,0.44804078439906325
2019,C,ECT,A1,0.5474420349869192
2019,C,ECT,A1,0.5657308346837784
2019,C,ECT,A1,0.5552237146190153
2019,C,ECT,A1,0.5610418220408406
2019,C,ECT,A1,0.5452393713771112
2019,C,ECT,A1,0.5106949306921952
2019,C,ECT,A1,0.5523576806524447
2019,C,ECT,A1,0.5475535822031112
2019,C,ECT,A1,0.5625144870235502
2019,C,ECT,A1,0.5441402603546525
2019,C,ECT,A1,0.5386664159565914
2019,C,ECT,A1,0.5428178442219836
2019,C,ECT,A1,0.5615019897783063
2019,C,ECT,A1,0.5537697623367697
2019,C,ECT,A1,0.5210433543169076
2019,C,ECT,A1,0.5484130349807333
2019,C,ECT,A1,0.5271940048634395
2019,C,ECT,A1,0.5401847797991455
2019,C,ECT,A1,0.5529541812108149
2019,C,ECT,A1,0.5515179733053688
2019,C,ECT,A1,0.5528630834123271
2019,C,ECT,A1,0.5597995624494065
2019,C,ECT,A1,0.5461649472470521
2019,C,ECT,A1,0.5348091322609569
2019,C,ECT,A1,0.5665652766221753
2019,C,ECT,A1,0.45029284224734684
2019,C,ECT,A1,0.5611621270093605
2019,C,ECT,A1,0.5517989450592352
2019,C,ECT,A1,0.5146856099598046
2019,C,ECT,A1,0.5528897325975896
2019,C,ECT,A1,0.46237828249363727
2019,C,ECT,A1,0.5584431059491171
2019,C,ECT,A1,0.48739918078643935
2019,C,ECT,A1,0.49262402027558827
2019,C,ECT,A1,0.4103583477299422
2019,C,ECT,A1,0.5625198539562847
2019,C,ECT,A1,0.5131322685680312
2019,C,ECT,A1,0.5311138121960001
2019,C,ECT,A1,0.5368444693444049
2019,C,ECT,A1,0.5445202076179898
2019,C,ECT,A1,0.5145779654584891
2019,C,ECT,A1,0.4935927068947937
2019,C,ECT,A1,0.5724310515497484
2019,C,ECT,A1,0.5222898454979809
2019,C,ECT,A1,0.4541018555598037
2019,C,ECT,A1,0.5546677536870429
2019,C,ECT,A1,0.5693629308883134
2019,C,ECT,A1,0.5476696755003282
2019,C,ECT,A1,0.5719727010252866
2019,C,ECT,A1,0.5153048021494858
2019,C,ECT,A1,0.5520534566221998
2019,C,ECT,A1,0.5704150048141226
2019,C,ECT,A1,0.5263695924677894
2019,C,ECT,A1,0.3057944686149496
2019,C,ECT,A1,0.5590560960475105
2019,C,ECT,A1,0.5481665413803928
2019,C,ECT,A1,0.5387419004274191
2019,C,ECT,A1,0.5323768709116389
2019,C,ECT,A1,0.5475649275269844
2019,C,ECT,A1,0.5608916833408375
2019,C,ECT,A1,0.5441690394320969
2019,C,ECT,A1,0.5029590947928643
2019,C,ECT,A1,0.492558138241825
2019,C,ECT,A1,0.5411788823455733
2019,C,ECT,A1,0.5633625469791546
2019,C,ECT,A1,0.5641461688930055
2019,C,ECT,A1,0.5167452196283643
2019,C,ECT,A1,0.5602865854023334
2019,C,ECT,A1,0.5427227391506699
2019,C,ECT,A1,0.5321370090663559
2019,C,ECT,A1,0.5427754550231758
2019,C,ECT,A1,0.5629148429131962
2019,C,ECT,A1,0.5446143744974328
2019,C,ECT,A1,0.4950433293520275
2019,C,ECT,A1,0.5342561272614303
2019,C,ECT,A1,0.5394451452030585
2019,C,ECT,A1,0.5372553051363348
2019,C,ECT,A1,0.5663272976572072
2019,C,ECT,A1,0.5003265425290498
2019,C,ECT,A1,0.547443890190054
2019,C,ECT,A1,0.5567199989764643
2019,C,ECT,A1,0.48314318105523046
2019,C,ECT,A1,0.47093673951081944
2019,C,ECT,A1,0.5782389524858451
2019,C,ECT,A1,0.5595600218130025
2019,C,ECT,A1,0.5565623364477039
2019,C,ECT,A1,0.5601287342557796
2019,C,ECT,A1,0.47659687398549827
2019,C,ECT,A1,0.5307254669403481
2019,C,ECT,A1,0.5351997017238116
2019,C,ECT,A1,0.5558558330740376
2019,C,ECT,A1,0.5649984432969304
2019,C,ECT,A1,0.48797527693478965
2019,C,ECT,A1,0.47804289429309693
2019,C,ECT,A1,0.5429915220580012
2019,C,ECT,A1,0.5403050698356862
2019,C,ECT,A1,0.5596545294789556
2019,C,ECT,A1,0.5548326796050179
2019,C,ECT,A1,0.5405496914404267
2019,C,ECT,A1,0.5616523384724812
2019,C,ECT,A1,0.5437055545701904
2019,C,ECT,A1,0.5483900627752806
2019,C,ECT,A1,0.475343329053784
2019,C,ECT,A1,0.5601374125369714
2019,C,ECT,A1,0.5594609647186182
2019,C,ECT,A1,0.5316221270599811
2019,C,ECT,A1,0.500573411784488
2019,C,ECT,A1,0.5374345213977496
2019,C,ECT,A1,0.5573160564042188
2019,C,ECT,A1,0.5613181458153483
2019,C,ECT,A1,0.589955216252876
2019,C,ECT,A1,0.5659663226835686
2019,C,ECT,A1,0.5544358431906088
2019,C,ECT,A1,0.5423830839170932
2019,C,ECT,A1,0.5076620016874936
2019,C,ECT,A1,0.559354295935119
2019,C,ECT,A1,0.4924389577326078
2019,C,ECT,A1,0.5215574369365835
2019,C,ECT,A1,0.5695037209229815
2019,C,ECT,A1,0.5284025098288004
2019,C,ECT,A1,0.5513587169073754
2019,C,ECT,A1,0.5611837277361341
2019,C,ECT,A1,0.5443742393018209
2019,C,ECT,A1,0.4785013153497204
2019,C,ECT,A1,0.5098470395326532
2019,C,ECT,A1,0.5273850223990412
2019,C,ECT,A1,0.5293075863726049
2019,C,ECT,A1,0.5160621441890141
2019,C,ECT,A1,0.5800603650785762
2019,C,ECT,A1,0.5626690730946993
2019,C,ECT,A1,0.5542558977211702
2019,C,ECT,A1,0.5475732646872478
2019,C,ECT,A1,0.5588502785573145
2019,C,ECT,A1,0.5132481146474666
2019,C,ECT,A1,0.5590637392230607
2019,C,ECT,A1,0.5630975877286745
2019,C,ECT,A1,0.5470645799838918
2019,C,ECT,A1,0.5490985504650566
2019,C,ECT,A1,0.5631949841682357
2019,C,ECT,A1,0.5728483073279976
2019,C,ECT,A1,0.5392419209846495
2019,C,ECT,A1,0.557016665705882
2019,C,ECT,A1,0.5635754307506856
2019,C,ECT,A1,0.5637663079380447
2019,C,ECT,A1,0.5571952002580617
2019,C,ECT,A1,0.564842349813513
2019,C,ECT,A1,0.5486788727856894
2019,C,ECT,A1,0.54581253906654
2019,C,ECT,A1,0.507964343089784
2019,C,ECT,A1,0.5540058568211196
2019,C,ECT,A1,0.538956118913105
2019,C,ECT,A1,0.5127852178428212
2019,C,ECT,A1,0.5285748345888163
2019,C,ECT,A1,0.5620940223693585
2019,C,ECT,A1,0.5661153252039436
2019,C,ECT,A1,0.5597051474877112
2019,C,ECT,A1,0.5601336472867761
2019,C,ECT,A1,0.5621678377833126
2019,C,ECT,A1,0.5569355534473028
2019,C,ECT,A1,0.521017333260109
2019,C,ECT,A1,0.5449089282179442
2019,C,ECT,A1,0.45070819095910375
2019,C,ECT,A1,0.508862097693901
2019,C,ECT,A1,0.536362951686349
2019,C,ECT,A1,0.5406134502673351
2019,C,ECT,A1,0.5743026185016763
2019,C,ECT,A1,0.5400174082609059
2019,C,ECT,A1,0.488620329090188
2019,C,ECT,A1,0.5703499131001899
2019,C,ECT,A1,0.518395739237155
2019,C,ECT,A1,0.5018603746736542
2019,C,ECT,A1,0.5249565923330111
2019,C,ECT,A1,0.5503278736262486
2019,C,ECT,A1,0.505450103750225
2019,C,ECT,A1,0.5653476268875314
2019,C,ECT,A1,0.5383377560321368
2019,C,ECT,A1,0.5617906375522932
2019,C,ECT,A1,0.5404559388057064
2019,C,ECT,A1,0.5489935156656148
2019,C,ECT,A1,0.5446144827663287
2019,C,ECT,A1,0.533620862171883
2019,C,ECT,A1,0.5606685502348975
2019,C,ECT,A1,0.5477040777613064
2019,C,ECT,A1,0.28400432565330386
2019,C,ECT,A1,0.5123028876515869
2019,C,ECT,A1,0.5549110029816919
2019,C,ECT,A1,0.5335562952404566
2019,C,ECT,A1,0.5438359979517365
2019,C,ECT,A1,0.5432527463506549
2019,C,ECT,A1,0.5346262148106029
2019,C,ECT,A1,0.5686812597853953
2019,C,ECT,A1,0.5657373729882064
2019,C,ECT,A1,0.5531286779017841
2019,C,ECT,A1,0.5626917204145536
2019,C,ECT,A1,0.5672356681700302
2019,C,ECT,A1,0.5391062590450012
2019,C,ECT,A1,0.5695881257434602
2019,C,ECT,A1,0.5481376163756172
2019,C,ECT,A1,0.5563976018623715
2019,C,ECT,A1,0.5665518921788508
2019,C,ECT,A1,0.5475915444501259
2019,C,ECT,A1,0.5069818586970257
2019,C,ECT,A1,0.4933454475076144
2019,C,ECT,A1,0.5091962826399823
2019,C,ECT,A1,0.511839306682844
2019,C,ECT,A1,0.5195927506337595
2019,C,ECT,A1,0.5535257513083368
2019,C,ECT,A1,0.5456970959989874
2019,C,ECT,A1,0.5499094957100398
2019,C,ECT,A1,0.5665378664574715
2019,C,ECT,A1,0.45249966607100317
2019,C,ECT,A1,0.5456654668353247
2019,C,ECT,A1,0.5494117783605315
2019,C,ECT,A1,0.5316056576125381
2019,C,ECT,A1,0.5627265795544263
2019,C,ECT,A1,0.535600260758697
2019,C,ECT,A1,0.5403640364716665
2019,C,ECT,A1,0.5515717627977635
2019,C,ECT,A1,0.5225089377098598
2019,C,ECT,A1,0.558880732020656
2019,C,ECT,A1,0.5616497383208073
2019,C,ECT,A1,0.515224079170327
2019,C,ECT,A1,0.5465246084051606
2019,C,ECT,A1,0.3951424237352265
2019,C,ECT,A1,0.5456162820800627
2019,C,ECT,A1,0.5017554227734136
2019,C,ECT,A1,0.3838679951411245
2019,C,ECT,A1,0.5609513188848224
2019,C,ECT,A1,0.5359882066730238
2019,C,ECT,A1,0.5707744615105426
2019,C,ECT,A1,0.5589835346108966
2019,C,ECT,A1,0.5422968349541188
2019,C,ECT,A1,0.5390156875873142
2019,C,ECT,A1,0.4948145302852196
2019,C,ECT,A1,0.5654498111814447
2019,C,ECT,A1,0.5282324642665085
2019,C,ECT,A1,0.5581889632094467
2019,C,ECT,A1,0.5539061019103748
2019,C,ECT,A1,0.5577529716697179
2019,C,ECT,A1,0.559028017722737
2019,C,ECT,A1,0.5626520485607204
2019,C,ECT,A1,0.5345995751715483
2019,C,ECT,A1,0.5541734335072883
2019,C,ECT,A1,0.5489341820665152
2019,C,ECT,A1,0.5303846662108292
2019,C,ECT,A1,0.5656113647526427
2019,C,ECT,A1,0.5353359046364586
2019,C,ECT,A1,0.5431334688299803
2019,C,ECT,A1,0.5434392881979394
2019,C,ECT,A1,0.5382656467914472
2019,C,ECT,A1,0.5483048051653556
2019,C,ECT,A1,0.523104479722206
2019,C,ECT,A1,0.5482517083369851
2019,C,ECT,A1,0.5676808453214734
2019,C,ECT,A1,0.523966823927229
2019,C,ECT,A1,0.4798532893536815
2019,C,ECT,A1,0.5293578003015792
2019,C,ECT,A1,0.5445091147653478
2019,C,ECT,A1,0.46088377115717133
