"period","region","sampled_mean"
"2015-2019","1",0.896888216548835
"2015-2019","1",0.892796310310167
"2015-2019","1",0.896658765946865
"2015-2019","1",0.888301091103274
"2015-2019","1",0.905479320152865
"2015-2019","1",0.904237324139325
"2015-2019","1",0.890549152610282
"2015-2019","1",0.894562185656107
"2015-2019","1",0.89825701524365
"2015-2019","1",0.897606041614698
"2015-2019","1",0.90437250547615
"2015-2019","1",0.896313769945679
"2015-2019","1",0.895627559951792
"2015-2019","1",0.906255336925362
"2015-2019","1",0.894837575677098
"2015-2019","1",0.88530635393848
"2015-2019","1",0.891368285832111
"2015-2019","1",0.889067810604652
"2015-2019","1",0.894553594904672
"2015-2019","1",0.908230031126386
"2015-2019","1",0.897840380317547
"2015-2019","1",0.896550208244931
"2015-2019","1",0.906708899076712
"2015-2019","1",0.883882618427068
"2015-2019","1",0.904901654512163
"2015-2019","1",0.900458410863091
"2015-2019","1",0.893168379892306
"2015-2019","1",0.886688434791057
"2015-2019","1",0.894812183108418
"2015-2019","1",0.899177097428666
"2015-2019","1",0.896918014625643
"2015-2019","1",0.901526600767462
"2015-2019","1",0.891918092800141
"2015-2019","1",0.898020775161468
"2015-2019","1",0.897613562762972
"2015-2019","1",0.902166077736934
"2015-2019","1",0.900803965013345
"2015-2019","1",0.885106297290498
"2015-2019","1",0.898243705292
"2015-2019","1",0.895721963468893
"2015-2019","1",0.906431062363328
"2015-2019","1",0.888942918590636
"2015-2019","1",0.896139185929643
"2015-2019","1",0.891318984459704
"2015-2019","1",0.900906148137862
"2015-2019","1",0.884128066029635
"2015-2019","1",0.89439574905332
"2015-2019","1",0.891952548786447
"2015-2019","1",0.891944943118345
"2015-2019","1",0.901792254947297
"2015-2019","1",0.903420151558724
"2015-2019","1",0.885645627379074
"2015-2019","1",0.902402317284135
"2015-2019","1",0.899074960104357
"2015-2019","1",0.893729505126615
"2015-2019","1",0.904989477398925
"2015-2019","1",0.896342837035293
"2015-2019","1",0.897548689802833
"2015-2019","1",0.89885809524923
"2015-2019","1",0.90404218614201
"2015-2019","1",0.89529160473224
"2015-2019","1",0.898924195653336
"2015-2019","1",0.887822324834272
"2015-2019","1",0.892285472270884
"2015-2019","1",0.904551681651065
"2015-2019","1",0.89306018552236
"2015-2019","1",0.895634441002815
"2015-2019","1",0.900504709712435
"2015-2019","1",0.888858212022118
"2015-2019","1",0.910400740186934
"2015-2019","1",0.903254786827243
"2015-2019","1",0.900397765025153
"2015-2019","1",0.888587844795984
"2015-2019","1",0.894760851630852
"2015-2019","1",0.908326717176808
"2015-2019","1",0.884054422365114
"2015-2019","1",0.902073582599293
"2015-2019","1",0.89247231254756
"2015-2019","1",0.891328822347413
"2015-2019","1",0.900886848853649
"2015-2019","1",0.917591320010669
"2015-2019","1",0.902112105761436
"2015-2019","1",0.887859104149867
"2015-2019","1",0.898444520335069
"2015-2019","1",0.897874158508457
"2015-2019","1",0.902424290764643
"2015-2019","1",0.90704616092211
"2015-2019","1",0.902251928063874
"2015-2019","1",0.903605500756485
"2015-2019","1",0.897502175617995
"2015-2019","1",0.881792909694171
"2015-2019","1",0.889741732668726
"2015-2019","1",0.892468262023965
"2015-2019","1",0.901623373189937
"2015-2019","1",0.901809230946433
"2015-2019","1",0.893674038057196
"2015-2019","1",0.896714281617312
"2015-2019","1",0.907945320008327
