year,part,level,id,sampled_value
2019,E,ECT,A1,0.7690514800241963
2019,E,ECT,A1,0.7694492475905788
2019,E,ECT,A1,0.7619485637382631
2019,E,ECT,A1,0.7756728742031256
2019,E,ECT,A1,0.7713348550325672
2019,E,ECT,A1,0.7658171314290121
2019,E,ECT,A1,0.7687882612182957
2019,E,ECT,A1,0.7661166591990731
2019,E,ECT,A1,0.7716783917924155
2019,E,ECT,A1,0.7733020996027165
2019,E,ECT,A1,0.774699022679247
2019,E,ECT,A1,0.7687269751868511
2019,E,ECT,A1,0.7653622828910637
2019,E,ECT,A1,0.7570501891840281
2019,E,ECT,A1,0.7744041656259367
2019,E,ECT,A1,0.7704702487612489
2019,E,ECT,A1,0.7680841547615234
2019,E,ECT,A1,0.7671146085427092
2019,E,ECT,A1,0.7704778742787181
2019,E,ECT,A1,0.7646007498456939
2019,E,ECT,A1,0.7651475559025259
2019,E,ECT,A1,0.7682128786490243
2019,E,ECT,A1,0.7715366544911435
2019,E,ECT,A1,0.7786347837878405
2019,E,ECT,A1,0.7717460972526149
2019,E,ECT,A1,0.7643163775624326
2019,E,ECT,A1,0.7652936332759985
2019,E,ECT,A1,0.7680947840311145
2019,E,ECT,A1,0.7718441941950369
2019,E,ECT,A1,0.7650019191076832
2019,E,ECT,A1,0.7631693630573585
2019,E,ECT,A1,0.7672689363857298
2019,E,ECT,A1,0.7690037672534371
2019,E,ECT,A1,0.7711616251541832
2019,E,ECT,A1,0.7704896421849685
2019,E,ECT,A1,0.7713292109154397
2019,E,ECT,A1,0.7679942460470991
2019,E,ECT,A1,0.7773426137184124
2019,E,ECT,A1,0.7625013713095229
2019,E,ECT,A1,0.7619980586652659
2019,E,ECT,A1,0.7738277014479737
2019,E,ECT,A1,0.7710258539381271
2019,E,ECT,A1,0.7721210182875724
2019,E,ECT,A1,0.7675029740864299
2019,E,ECT,A1,0.7625340855858158
2019,E,ECT,A1,0.7732604632670785
2019,E,ECT,A1,0.7687125183858987
2019,E,ECT,A1,0.7714208861546313
2019,E,ECT,A1,0.7636958684370521
2019,E,ECT,A1,0.7678934432348852
2019,E,ECT,A1,0.7724985316973358
2019,E,ECT,A1,0.7704068092006572
2019,E,ECT,A1,0.7649447165997396
2019,E,ECT,A1,0.7641887003107606
2019,E,ECT,A1,0.7627495112694116
2019,E,ECT,A1,0.7743580316292105
2019,E,ECT,A1,0.7691293540481186
2019,E,ECT,A1,0.7641855483064743
2019,E,ECT,A1,0.770471487795389
2019,E,ECT,A1,0.7694915605671517
2019,E,ECT,A1,0.7686859028732284
2019,E,ECT,A1,0.7685259667448814
2019,E,ECT,A1,0.7716559184756814
2019,E,ECT,A1,0.7667971902209134
2019,E,ECT,A1,0.7764981053961817
2019,E,ECT,A1,0.7699485108095989
2019,E,ECT,A1,0.7707091797279062
2019,E,ECT,A1,0.7697011267734633
2019,E,ECT,A1,0.7657537879397278
2019,E,ECT,A1,0.7636657200117383
2019,E,ECT,A1,0.7712836936454739
2019,E,ECT,A1,0.7736296924447879
2019,E,ECT,A1,0.771644153545646
2019,E,ECT,A1,0.7617081684729952
2019,E,ECT,A1,0.7715354710314717
2019,E,ECT,A1,0.7744593661917805
2019,E,ECT,A1,0.7750282738225596
2019,E,ECT,A1,0.7664878427860262
2019,E,ECT,A1,0.7678690209333723
2019,E,ECT,A1,0.7683087821199941
2019,E,ECT,A1,0.7683720941309615
2019,E,ECT,A1,0.7705154037014337
2019,E,ECT,A1,0.7688032132903018
2019,E,ECT,A1,0.7668280920063606
2019,E,ECT,A1,0.7765333297639866
2019,E,ECT,A1,0.7749829335600611
2019,E,ECT,A1,0.7693071550514672
2019,E,ECT,A1,0.7684517625632314
2019,E,ECT,A1,0.7672491435201512
2019,E,ECT,A1,0.7664611779513841
2019,E,ECT,A1,0.7737126240784402
2019,E,ECT,A1,0.7675744070701123
2019,E,ECT,A1,0.7752678773542698
2019,E,ECT,A1,0.7808958429693948
2019,E,ECT,A1,0.7705894355757013
2019,E,ECT,A1,0.7724437544900107
2019,E,ECT,A1,0.7755152743961184
2019,E,ECT,A1,0.7676065594251926
2019,E,ECT,A1,0.7729100156991324
2019,E,ECT,A1,0.7658722724905427
2019,E,ECT,A1,0.7687599559320683
2019,E,ECT,A1,0.7685533341036198
2019,E,ECT,A1,0.7754434456980588
2019,E,ECT,A1,0.781281099621078
2019,E,ECT,A1,0.7700180151011955
2019,E,ECT,A1,0.7618061416917956
2019,E,ECT,A1,0.773119246962992
2019,E,ECT,A1,0.7622465883103973
2019,E,ECT,A1,0.768509181931706
2019,E,ECT,A1,0.7628921337359058
2019,E,ECT,A1,0.7698419395090941
2019,E,ECT,A1,0.7635217359134693
2019,E,ECT,A1,0.7690055034511294
2019,E,ECT,A1,0.7655661682281101
2019,E,ECT,A1,0.7671795246017692
2019,E,ECT,A1,0.7720879732311579
2019,E,ECT,A1,0.766786065769701
2019,E,ECT,A1,0.7652151549052946
2019,E,ECT,A1,0.7699125221295708
2019,E,ECT,A1,0.7652408619741999
2019,E,ECT,A1,0.7698251540692842
2019,E,ECT,A1,0.7678739552453793
2019,E,ECT,A1,0.7700090227924272
2019,E,ECT,A1,0.7641743596845003
2019,E,ECT,A1,0.7753734217482451
2019,E,ECT,A1,0.7695438171754638
2019,E,ECT,A1,0.7750346995433954
2019,E,ECT,A1,0.7698268936852867
2019,E,ECT,A1,0.7707083599924213
2019,E,ECT,A1,0.7681823120251214
2019,E,ECT,A1,0.763600003538865
2019,E,ECT,A1,0.7674198374183974
2019,E,ECT,A1,0.7710902521632291
2019,E,ECT,A1,0.7686792707789789
2019,E,ECT,A1,0.7646535642625933
2019,E,ECT,A1,0.779342032546434
2019,E,ECT,A1,0.7754380552680782
2019,E,ECT,A1,0.7670071383926897
2019,E,ECT,A1,0.7658864800452593
2019,E,ECT,A1,0.7722498804105915
2019,E,ECT,A1,0.7666637544033775
2019,E,ECT,A1,0.7689628040907015
2019,E,ECT,A1,0.7682232642514222
2019,E,ECT,A1,0.7724041906010026
2019,E,ECT,A1,0.7649451713106521
2019,E,ECT,A1,0.7665630116650111
2019,E,ECT,A1,0.773994552730892
2019,E,ECT,A1,0.775833282338142
2019,E,ECT,A1,0.7711568190669139
2019,E,ECT,A1,0.7703755136426862
2019,E,ECT,A1,0.7631124644498211
2019,E,ECT,A1,0.7689906613945154
2019,E,ECT,A1,0.7708425115411337
2019,E,ECT,A1,0.7767212646351414
2019,E,ECT,A1,0.7757945750330915
2019,E,ECT,A1,0.7721101750830719
2019,E,ECT,A1,0.7695084795596845
2019,E,ECT,A1,0.76841903253876
2019,E,ECT,A1,0.7715526717357006
2019,E,ECT,A1,0.7650474433108924
2019,E,ECT,A1,0.766208837599816
2019,E,ECT,A1,0.7668180250340906
2019,E,ECT,A1,0.7759379407503999
2019,E,ECT,A1,0.7699942138748364
2019,E,ECT,A1,0.771967534403157
2019,E,ECT,A1,0.772230215927473
2019,E,ECT,A1,0.7600565190686537
2019,E,ECT,A1,0.7682115523015285
2019,E,ECT,A1,0.7683375373680761
2019,E,ECT,A1,0.7677323518489474
2019,E,ECT,A1,0.7738546888987746
2019,E,ECT,A1,0.7697116331687806
2019,E,ECT,A1,0.7732125296931307
2019,E,ECT,A1,0.7668821504028231
2019,E,ECT,A1,0.7655604858239569
2019,E,ECT,A1,0.775846339096673
2019,E,ECT,A1,0.766514736778608
2019,E,ECT,A1,0.7752753209120609
2019,E,ECT,A1,0.7686108061242908
2019,E,ECT,A1,0.7677474931727302
2019,E,ECT,A1,0.7689523441805582
2019,E,ECT,A1,0.7708722152382954
2019,E,ECT,A1,0.766877103739407
2019,E,ECT,A1,0.7708026094592677
2019,E,ECT,A1,0.764356634669245
2019,E,ECT,A1,0.7690787767068609
2019,E,ECT,A1,0.7638221392157545
2019,E,ECT,A1,0.7695283704247666
2019,E,ECT,A1,0.7706242677160731
2019,E,ECT,A1,0.7723139928361278
2019,E,ECT,A1,0.7719864383351707
2019,E,ECT,A1,0.7706256955806552
2019,E,ECT,A1,0.7704347543785125
2019,E,ECT,A1,0.7666134735313809
2019,E,ECT,A1,0.7609487054088424
2019,E,ECT,A1,0.7657847695661153
2019,E,ECT,A1,0.7640118423535791
2019,E,ECT,A1,0.7746944512527991
2019,E,ECT,A1,0.7743279648539143
2019,E,ECT,A1,0.7758575375381512
2019,E,ECT,A1,0.77001897749754
2019,E,ECT,A1,0.773615705994912
2019,E,ECT,A1,0.7798812303832087
2019,E,ECT,A1,0.7756104546934137
2019,E,ECT,A1,0.7658126171756758
2019,E,ECT,A1,0.7658949677090781
2019,E,ECT,A1,0.7731343423299522
2019,E,ECT,A1,0.7668941360606905
2019,E,ECT,A1,0.762138186102576
2019,E,ECT,A1,0.7714398444133632
2019,E,ECT,A1,0.7660940344341611
2019,E,ECT,A1,0.7679276855650388
2019,E,ECT,A1,0.7686829580811747
2019,E,ECT,A1,0.7678694492930151
2019,E,ECT,A1,0.7671732963384429
2019,E,ECT,A1,0.7780475387463379
2019,E,ECT,A1,0.7770940678164929
2019,E,ECT,A1,0.7671553090312149
2019,E,ECT,A1,0.7642480802271892
2019,E,ECT,A1,0.7680906548804967
2019,E,ECT,A1,0.7661944524808326
2019,E,ECT,A1,0.7732670339729621
2019,E,ECT,A1,0.767631968318288
2019,E,ECT,A1,0.7750131783821741
2019,E,ECT,A1,0.7713278194324761
2019,E,ECT,A1,0.7754859706696849
2019,E,ECT,A1,0.7715492713014911
2019,E,ECT,A1,0.7604666655900608
2019,E,ECT,A1,0.7767969542859195
2019,E,ECT,A1,0.76823434997611
2019,E,ECT,A1,0.768365658341735
2019,E,ECT,A1,0.7714572739502543
2019,E,ECT,A1,0.7664013256610284
2019,E,ECT,A1,0.767360798051571
2019,E,ECT,A1,0.7679749808459952
2019,E,ECT,A1,0.7687618412621711
2019,E,ECT,A1,0.7687611153099253
2019,E,ECT,A1,0.7681208119867396
2019,E,ECT,A1,0.7606911504232606
2019,E,ECT,A1,0.77391435434249
2019,E,ECT,A1,0.7735485000804789
2019,E,ECT,A1,0.7668726098093247
2019,E,ECT,A1,0.7769428573103918
2019,E,ECT,A1,0.7699424268811558
2019,E,ECT,A1,0.7688962271373074
2019,E,ECT,A1,0.7702003042887919
2019,E,ECT,A1,0.7749448280196036
2019,E,ECT,A1,0.7650092800830086
2019,E,ECT,A1,0.7685401226898237
2019,E,ECT,A1,0.7736010115350586
2019,E,ECT,A1,0.7647336471821587
2019,E,ECT,A1,0.7632644165181595
2019,E,ECT,A1,0.771568734998771
2019,E,ECT,A1,0.7681445481048687
2019,E,ECT,A1,0.7710400375699682
2019,E,ECT,A1,0.7763558227460569
2019,E,ECT,A1,0.7732457952472321
2019,E,ECT,A1,0.767396417827612
2019,E,ECT,A1,0.7666521801850943
2019,E,ECT,A1,0.7709756549105717
2019,E,ECT,A1,0.7643629690794072
2019,E,ECT,A1,0.7715344872328311
2019,E,ECT,A1,0.7707030505102888
2019,E,ECT,A1,0.773815829109537
2019,E,ECT,A1,0.7698285349236424
2019,E,ECT,A1,0.7667470836185224
2019,E,ECT,A1,0.7685629089289575
2019,E,ECT,A1,0.763275840381429
2019,E,ECT,A1,0.7678981638728974
2019,E,ECT,A1,0.7641124071416279
2019,E,ECT,A1,0.7665362978128808
2019,E,ECT,A1,0.7642447014817548
2019,E,ECT,A1,0.7698198414815463
2019,E,ECT,A1,0.768198704223055
2019,E,ECT,A1,0.774938467639688
2019,E,ECT,A1,0.7692544205356073
2019,E,ECT,A1,0.7697642621542637
2019,E,ECT,A1,0.7706811578495933
2019,E,ECT,A1,0.7745403588937585
2019,E,ECT,A1,0.7724914918507322
2019,E,ECT,A1,0.7668323625837836
2019,E,ECT,A1,0.7740925432104634
2019,E,ECT,A1,0.771804031532753
2019,E,ECT,A1,0.7710752389921469
2019,E,ECT,A1,0.7734197935769804
2019,E,ECT,A1,0.7707840872662971
2019,E,ECT,A1,0.7738739509289481
2019,E,ECT,A1,0.7619337391781698
2019,E,ECT,A1,0.7720310896925446
2019,E,ECT,A1,0.7717477580592493
2019,E,ECT,A1,0.7653159198446386
2019,E,ECT,A1,0.7720956069206616
2019,E,ECT,A1,0.7667818347678281
2019,E,ECT,A1,0.7690153137849409
2019,E,ECT,A1,0.7646021514357899
2019,E,ECT,A1,0.7662564275902048
2019,E,ECT,A1,0.7666009349710308
2019,E,ECT,A1,0.7711086213592855
2019,E,ECT,A1,0.7657884512770705
2019,E,ECT,A1,0.7712930755475377
2019,E,ECT,A1,0.7651563891049529
2019,E,ECT,A1,0.7686638421122756
2019,E,ECT,A1,0.7642378911754932
2019,E,ECT,A1,0.7690089125113375
2019,E,ECT,A1,0.7700906735115473
2019,E,ECT,A1,0.768036493955695
2019,E,ECT,A1,0.7707702803357352
2019,E,ECT,A1,0.7723013108974994
2019,E,ECT,A1,0.7737746537393053
2019,E,ECT,A1,0.7691688503737061
2019,E,ECT,A1,0.7748905193241029
2019,E,ECT,A1,0.7699656755437925
2019,E,ECT,A1,0.77251131327341
2019,E,ECT,A1,0.76845172546699
2019,E,ECT,A1,0.7653436598822365
2019,E,ECT,A1,0.7627454879376755
2019,E,ECT,A1,0.7727429288868737
2019,E,ECT,A1,0.765879488563139
2019,E,ECT,A1,0.7652512848810753
2019,E,ECT,A1,0.774079212323692
2019,E,ECT,A1,0.7733496271687713
2019,E,ECT,A1,0.7679511829906759
2019,E,ECT,A1,0.7717299232038354
2019,E,ECT,A1,0.7715642818112647
2019,E,ECT,A1,0.7673303436000619
2019,E,ECT,A1,0.7727655433759983
2019,E,ECT,A1,0.7719462329859657
2019,E,ECT,A1,0.7711003857351865
2019,E,ECT,A1,0.7679734558596688
2019,E,ECT,A1,0.7727943764869813
2019,E,ECT,A1,0.7741102504660133
2019,E,ECT,A1,0.762031273007484
2019,E,ECT,A1,0.7732045219259618
2019,E,ECT,A1,0.7683320134343725
2019,E,ECT,A1,0.7681174542653753
2019,E,ECT,A1,0.7732924884645526
2019,E,ECT,A1,0.7657302137061961
2019,E,ECT,A1,0.7700290522591232
2019,E,ECT,A1,0.7625550063645151
2019,E,ECT,A1,0.7641891282064257
2019,E,ECT,A1,0.7746533994079403
2019,E,ECT,A1,0.7706790214118966
2019,E,ECT,A1,0.7666276258112956
2019,E,ECT,A1,0.7694163692667688
2019,E,ECT,A1,0.7728225851510615
2019,E,ECT,A1,0.7706073892433394
2019,E,ECT,A1,0.7665878927683523
2019,E,ECT,A1,0.7716719121515795
2019,E,ECT,A1,0.7726282163705656
2019,E,ECT,A1,0.7631246593753942
2019,E,ECT,A1,0.7657262271779091
2019,E,ECT,A1,0.761768500619879
2019,E,ECT,A1,0.7687227069771096
2019,E,ECT,A1,0.7688104690034914
2019,E,ECT,A1,0.7711265830515471
2019,E,ECT,A1,0.7715544035820603
2019,E,ECT,A1,0.7709576228183692
2019,E,ECT,A1,0.7671881836371821
2019,E,ECT,A1,0.7664132234945196
2019,E,ECT,A1,0.76879382327671
2019,E,ECT,A1,0.7695442939613204
2019,E,ECT,A1,0.7677091715833805
2019,E,ECT,A1,0.7747240335866954
2019,E,ECT,A1,0.7664387174060698
2019,E,ECT,A1,0.7745356974132651
2019,E,ECT,A1,0.7672574403431478
2019,E,ECT,A1,0.7737558762826352
2019,E,ECT,A1,0.7709481486850518
2019,E,ECT,A1,0.7717171070894016
2019,E,ECT,A1,0.767858350041313
2019,E,ECT,A1,0.7688114613462578
2019,E,ECT,A1,0.7674234530542277
2019,E,ECT,A1,0.7638117479968924
2019,E,ECT,A1,0.7702974977124346
2019,E,ECT,A1,0.7751294416307367
2019,E,ECT,A1,0.7745583338384914
2019,E,ECT,A1,0.7627168610920486
2019,E,ECT,A1,0.7663124120928584
2019,E,ECT,A1,0.767891924216341
2019,E,ECT,A1,0.7711836652700332
2019,E,ECT,A1,0.7760762249836726
2019,E,ECT,A1,0.770423989069544
2019,E,ECT,A1,0.7680673802557374
2019,E,ECT,A1,0.7715332897238519
2019,E,ECT,A1,0.7712492798986883
2019,E,ECT,A1,0.7737677321912941
2019,E,ECT,A1,0.7659610967468036
2019,E,ECT,A1,0.7684170698501833
2019,E,ECT,A1,0.7769544247723027
2019,E,ECT,A1,0.7723824371974299
2019,E,ECT,A1,0.7632154018272361
2019,E,ECT,A1,0.7714237211701749
2019,E,ECT,A1,0.7769139153148803
2019,E,ECT,A1,0.7695772243215431
2019,E,ECT,A1,0.7694691188881684
2019,E,ECT,A1,0.7705818369051879
2019,E,ECT,A1,0.7748868594156777
2019,E,ECT,A1,0.7737533926708491
2019,E,ECT,A1,0.7694602115896968
2019,E,ECT,A1,0.7687570107896241
2019,E,ECT,A1,0.7657444479976934
2019,E,ECT,A1,0.768793742241525
2019,E,ECT,A1,0.7722533578027796
2019,E,ECT,A1,0.7715030812747571
2019,E,ECT,A1,0.7668305269732228
2019,E,ECT,A1,0.7669647875600427
2019,E,ECT,A1,0.7727443401674255
2019,E,ECT,A1,0.7674181178026134
2019,E,ECT,A1,0.7653948876833085
2019,E,ECT,A1,0.7671562976206461
2019,E,ECT,A1,0.7729405256844076
2019,E,ECT,A1,0.7738011379999581
2019,E,ECT,A1,0.764100340727474
2019,E,ECT,A1,0.7749763065094671
2019,E,ECT,A1,0.7760061855823963
2019,E,ECT,A1,0.7696201340198963
2019,E,ECT,A1,0.7695196136858714
2019,E,ECT,A1,0.7686079790629972
2019,E,ECT,A1,0.7726744197175951
2019,E,ECT,A1,0.7763840578778614
2019,E,ECT,A1,0.7698826664850427
2019,E,ECT,A1,0.7661302056781865
2019,E,ECT,A1,0.767353983398307
2019,E,ECT,A1,0.7668818749555193
2019,E,ECT,A1,0.7736064112501764
2019,E,ECT,A1,0.77711590165184
2019,E,ECT,A1,0.7724214108746629
2019,E,ECT,A1,0.7683181397600144
2019,E,ECT,A1,0.7714314932497506
2019,E,ECT,A1,0.760471651680279
2019,E,ECT,A1,0.7637827633640488
2019,E,ECT,A1,0.7781284712819918
2019,E,ECT,A1,0.7698448908679616
2019,E,ECT,A1,0.7589172979521778
2019,E,ECT,A1,0.765954277748728
2019,E,ECT,A1,0.7633713143122336
2019,E,ECT,A1,0.7677942737487655
2019,E,ECT,A1,0.7763270606647252
2019,E,ECT,A1,0.7728083710955979
2019,E,ECT,A1,0.7641281868738605
2019,E,ECT,A1,0.7652638843426764
2019,E,ECT,A1,0.7696345628849102
2019,E,ECT,A1,0.7813227197528845
2019,E,ECT,A1,0.766634487281237
2019,E,ECT,A1,0.7712947784355986
2019,E,ECT,A1,0.7660480328706549
2019,E,ECT,A1,0.7733888544798209
2019,E,ECT,A1,0.7683099093831992
2019,E,ECT,A1,0.7736145116544727
2019,E,ECT,A1,0.7705596864450905
2019,E,ECT,A1,0.7709186952799756
2019,E,ECT,A1,0.7689041075763515
2019,E,ECT,A1,0.7663083613035986
2019,E,ECT,A1,0.7577841768497671
2019,E,ECT,A1,0.7686755132473375
2019,E,ECT,A1,0.7717109790591181
2019,E,ECT,A1,0.7684514410296868
2019,E,ECT,A1,0.767593802916567
2019,E,ECT,A1,0.77317611546239
2019,E,ECT,A1,0.7745498991828798
2019,E,ECT,A1,0.770260583219357
2019,E,ECT,A1,0.7690780351753175
