"year","part","sampled_mean","Fjell","end_units"
"2014","N",0.0344961850539913,52661.771221,"Norway"
"2014","N",0.0148795373883931,52661.771221,"Norway"
"2014","N",0.0178246194811903,52661.771221,"Norway"
"2014","N",0.0235156407478056,52661.771221,"Norway"
"2014","N",0.0273888316884044,52661.771221,"Norway"
"2014","N",0.0243599903204264,52661.771221,"Norway"
"2014","N",0.0209610995659164,52661.771221,"Norway"
"2014","N",0.019812028641247,52661.771221,"Norway"
"2014","N",0.0207142865982416,52661.771221,"Norway"
"2014","N",0.0343590251105376,52661.771221,"Norway"
"2014","N",0.0360467788984028,52661.771221,"Norway"
"2014","N",0.0240762371351453,52661.771221,"Norway"
"2014","N",0.0204716582778277,52661.771221,"Norway"
"2014","N",0.0191926580966033,52661.771221,"Norway"
"2014","N",0.0219563428524756,52661.771221,"Norway"
"2014","N",0.0218135597933737,52661.771221,"Norway"
"2014","N",0.0189190152765513,52661.771221,"Norway"
"2014","N",0.0448884915283884,52661.771221,"Norway"
"2014","N",0.021148925207207,52661.771221,"Norway"
"2014","N",0.0334319093100163,52661.771221,"Norway"
"2014","N",0.0239916729961342,52661.771221,"Norway"
"2014","N",0.0299235846608649,52661.771221,"Norway"
"2014","N",0.0200410443247288,52661.771221,"Norway"
"2014","N",0.0224181597287057,52661.771221,"Norway"
"2014","N",0.0209084884624576,52661.771221,"Norway"
"2014","N",0.0494942118534399,52661.771221,"Norway"
"2014","N",0.0211181123012132,52661.771221,"Norway"
"2014","N",0.0235286588216393,52661.771221,"Norway"
"2014","N",0.0207364518065188,52661.771221,"Norway"
"2014","N",0.0205522270241974,52661.771221,"Norway"
"2014","N",0.0315997934207659,52661.771221,"Norway"
"2014","N",0.0210382470005443,52661.771221,"Norway"
"2014","N",0.0215844795494887,52661.771221,"Norway"
"2014","N",0.0249559140257243,52661.771221,"Norway"
"2014","N",0.0234143734512805,52661.771221,"Norway"
"2014","N",0.0331578882532704,52661.771221,"Norway"
"2014","N",0.0197958630312295,52661.771221,"Norway"
"2014","N",0.0172571808437636,52661.771221,"Norway"
"2014","N",0.0206727884107896,52661.771221,"Norway"
"2014","N",0.021140796936891,52661.771221,"Norway"
"2014","N",0.0208637289462977,52661.771221,"Norway"
"2014","N",0.0135476381146894,52661.771221,"Norway"
"2014","N",0.0186500922611401,52661.771221,"Norway"
"2014","N",0.0251472061292193,52661.771221,"Norway"
"2014","N",0.0259566941969868,52661.771221,"Norway"
"2014","N",0.0240941603490736,52661.771221,"Norway"
"2014","N",0.0160812720270037,52661.771221,"Norway"
"2014","N",0.0232306178303854,52661.771221,"Norway"
"2014","N",0.0196974356985892,52661.771221,"Norway"
"2014","N",0.0223452857398924,52661.771221,"Norway"
"2014","N",0.0356779230793244,52661.771221,"Norway"
"2014","N",0.0224463316532731,52661.771221,"Norway"
"2014","N",0.0194393157578983,52661.771221,"Norway"
"2014","N",0.0489857707519141,52661.771221,"Norway"
"2014","N",0.0289771376407929,52661.771221,"Norway"
"2014","N",0.0197642924377675,52661.771221,"Norway"
"2014","N",0.0259537816968143,52661.771221,"Norway"
"2014","N",0.0246736551748474,52661.771221,"Norway"
"2014","N",0.026535587124692,52661.771221,"Norway"
"2014","N",0.0263098445226794,52661.771221,"Norway"
"2014","N",0.0261757910300725,52661.771221,"Norway"
"2014","N",0.0211572224695504,52661.771221,"Norway"
"2014","N",0.0180349485569512,52661.771221,"Norway"
"2014","N",0.016659303659499,52661.771221,"Norway"
"2014","N",0.0179941399753656,52661.771221,"Norway"
"2014","N",0.0170027715095568,52661.771221,"Norway"
"2014","N",0.0329843179768621,52661.771221,"Norway"
"2014","N",0.0221762739774622,52661.771221,"Norway"
"2014","N",0.0280532441129695,52661.771221,"Norway"
"2014","N",0.0271073112428707,52661.771221,"Norway"
"2014","N",0.0247191401872149,52661.771221,"Norway"
"2014","N",0.033262224822525,52661.771221,"Norway"
"2014","N",0.0245204876704034,52661.771221,"Norway"
"2014","N",0.0293390206710021,52661.771221,"Norway"
"2014","N",0.0177324905089587,52661.771221,"Norway"
"2014","N",0.0263081217726925,52661.771221,"Norway"
"2014","N",0.0122231045808431,52661.771221,"Norway"
"2014","N",0.0499982691267791,52661.771221,"Norway"
"2014","N",0.0227532843485836,52661.771221,"Norway"
"2014","N",0.0217750086765564,52661.771221,"Norway"
"2014","N",0.0323073687815845,52661.771221,"Norway"
"2014","N",0.0205448124526788,52661.771221,"Norway"
"2014","N",0.0324329878143844,52661.771221,"Norway"
"2014","N",0.0218941336731363,52661.771221,"Norway"
"2014","N",0.026339272674134,52661.771221,"Norway"
"2014","N",0.0198684797699816,52661.771221,"Norway"
"2014","N",0.0205075961562698,52661.771221,"Norway"
"2014","N",0.019437781377056,52661.771221,"Norway"
"2014","N",0.0250792323975897,52661.771221,"Norway"
"2014","N",0.02748093765598,52661.771221,"Norway"
"2014","N",0.0332521186159583,52661.771221,"Norway"
"2014","N",0.019972313625561,52661.771221,"Norway"
"2014","N",0.0270091296079043,52661.771221,"Norway"
"2014","N",0.0222110477471429,52661.771221,"Norway"
"2014","N",0.0267755318925626,52661.771221,"Norway"
"2014","N",0.0150481342382061,52661.771221,"Norway"
"2014","N",0.0153794430842831,52661.771221,"Norway"
"2014","N",0.0221700834263685,52661.771221,"Norway"
"2014","N",0.0363431263015423,52661.771221,"Norway"
"2014","N",0.0240254283652232,52661.771221,"Norway"
"2014","N",0.0194893515621964,52661.771221,"Norway"
"2014","N",0.0205074934992612,52661.771221,"Norway"
"2014","N",0.0182648206314973,52661.771221,"Norway"
"2014","N",0.0273674888730475,52661.771221,"Norway"
"2014","N",0.0180550445317602,52661.771221,"Norway"
"2014","N",0.0245831899168433,52661.771221,"Norway"
"2014","N",0.0240759142300685,52661.771221,"Norway"
"2014","N",0.0191262347888707,52661.771221,"Norway"
"2014","N",0.0266531051442,52661.771221,"Norway"
"2014","N",0.0386641030497197,52661.771221,"Norway"
"2014","N",0.033938362768623,52661.771221,"Norway"
"2014","N",0.0189598491878319,52661.771221,"Norway"
"2014","N",0.0258681938287445,52661.771221,"Norway"
"2014","N",0.0187017737147813,52661.771221,"Norway"
"2014","N",0.0212179866884303,52661.771221,"Norway"
"2014","N",0.0514903401303697,52661.771221,"Norway"
"2014","N",0.0254003898859996,52661.771221,"Norway"
"2014","N",0.0240813191488851,52661.771221,"Norway"
"2014","N",0.0259547769164567,52661.771221,"Norway"
"2014","N",0.0182869545131481,52661.771221,"Norway"
"2014","N",0.0268682479430449,52661.771221,"Norway"
"2014","N",0.0287695605555441,52661.771221,"Norway"
"2014","N",0.0175917294356843,52661.771221,"Norway"
"2014","N",0.0153801102798158,52661.771221,"Norway"
"2014","N",0.0232194919228555,52661.771221,"Norway"
"2014","N",0.029983335207811,52661.771221,"Norway"
"2014","N",0.0224028029481327,52661.771221,"Norway"
"2014","N",0.032575138550373,52661.771221,"Norway"
"2014","N",0.0303163506824299,52661.771221,"Norway"
"2014","N",0.0256201872234967,52661.771221,"Norway"
"2014","N",0.0359436246596058,52661.771221,"Norway"
"2014","N",0.0157003532597294,52661.771221,"Norway"
"2014","N",0.0337263520408159,52661.771221,"Norway"
"2014","N",0.0247550684726023,52661.771221,"Norway"
"2014","N",0.023282503347987,52661.771221,"Norway"
"2014","N",0.0199932345791153,52661.771221,"Norway"
"2014","N",0.021946243674199,52661.771221,"Norway"
"2014","N",0.0294512430339788,52661.771221,"Norway"
"2014","N",0.0193423047994616,52661.771221,"Norway"
"2014","N",0.0331501176798278,52661.771221,"Norway"
"2014","N",0.026904566630422,52661.771221,"Norway"
"2014","N",0.0253462991436582,52661.771221,"Norway"
"2014","N",0.0216439145230773,52661.771221,"Norway"
"2014","N",0.0259631163609304,52661.771221,"Norway"
"2014","N",0.0466438433650786,52661.771221,"Norway"
"2014","N",0.0303807350030344,52661.771221,"Norway"
"2014","N",0.0258366446932944,52661.771221,"Norway"
"2014","N",0.0151442759462063,52661.771221,"Norway"
"2014","N",0.0232731956144935,52661.771221,"Norway"
"2014","N",0.0167592240453052,52661.771221,"Norway"
"2014","N",0.0190139554625487,52661.771221,"Norway"
"2014","N",0.0265607975106052,52661.771221,"Norway"
"2014","N",0.029677756219077,52661.771221,"Norway"
"2014","N",0.0297502535102355,52661.771221,"Norway"
"2014","N",0.0304190314366191,52661.771221,"Norway"
"2014","N",0.0199042756361325,52661.771221,"Norway"
"2014","N",0.0376095214620278,52661.771221,"Norway"
"2014","N",0.0200603864606839,52661.771221,"Norway"
"2014","N",0.0201591626968138,52661.771221,"Norway"
"2014","N",0.0159030410435701,52661.771221,"Norway"
"2014","N",0.0293976049544606,52661.771221,"Norway"
"2014","N",0.0316811626350878,52661.771221,"Norway"
"2014","N",0.0210726438526463,52661.771221,"Norway"
"2014","N",0.0238856037713536,52661.771221,"Norway"
"2014","N",0.0333512406909559,52661.771221,"Norway"
"2014","N",0.0376367308983461,52661.771221,"Norway"
"2014","N",0.016457721056665,52661.771221,"Norway"
"2014","N",0.0181427481166941,52661.771221,"Norway"
"2014","N",0.0228285303363133,52661.771221,"Norway"
"2014","N",0.0303284269903942,52661.771221,"Norway"
"2014","N",0.0282967538464582,52661.771221,"Norway"
"2014","N",0.0251016642286935,52661.771221,"Norway"
"2014","N",0.0293708254901158,52661.771221,"Norway"
"2014","N",0.0206548421937565,52661.771221,"Norway"
"2014","N",0.0242486252253021,52661.771221,"Norway"
"2014","N",0.023738785839819,52661.771221,"Norway"
"2014","N",0.0212828785244963,52661.771221,"Norway"
"2014","N",0.021120735868993,52661.771221,"Norway"
"2014","N",0.0202624738340758,52661.771221,"Norway"
"2014","N",0.0208342111019992,52661.771221,"Norway"
"2014","N",0.0285733336873676,52661.771221,"Norway"
"2014","N",0.0204259560559448,52661.771221,"Norway"
"2014","N",0.0200671292227192,52661.771221,"Norway"
"2014","N",0.0207865587814393,52661.771221,"Norway"
"2014","N",0.0206882441008891,52661.771221,"Norway"
"2014","N",0.0263132232763937,52661.771221,"Norway"
"2014","N",0.0268558232250361,52661.771221,"Norway"
"2014","N",0.0243012907132435,52661.771221,"Norway"
"2014","N",0.0215878571900409,52661.771221,"Norway"
"2014","N",0.027995926925623,52661.771221,"Norway"
"2014","N",0.0219327048112337,52661.771221,"Norway"
"2014","N",0.0306237451656006,52661.771221,"Norway"
"2014","N",0.0300844648107061,52661.771221,"Norway"
"2014","N",0.0226607127741175,52661.771221,"Norway"
"2014","N",0.0253229405961424,52661.771221,"Norway"
"2014","N",0.0280847579244276,52661.771221,"Norway"
"2014","N",0.020866987825891,52661.771221,"Norway"
"2014","N",0.0211515246047621,52661.771221,"Norway"
"2014","N",0.0408190608139855,52661.771221,"Norway"
"2014","N",0.020296175625803,52661.771221,"Norway"
"2014","N",0.0225066101489786,52661.771221,"Norway"
"2014","N",0.0274844436204671,52661.771221,"Norway"
"2014","N",0.0198595253614202,52661.771221,"Norway"
"2014","N",0.0260041934698865,52661.771221,"Norway"
"2014","N",0.0202388389603023,52661.771221,"Norway"
"2014","N",0.0165713635653895,52661.771221,"Norway"
"2014","N",0.0340620773644054,52661.771221,"Norway"
"2014","N",0.0289812668339108,52661.771221,"Norway"
"2014","N",0.021424220244747,52661.771221,"Norway"
"2014","N",0.0215584896555418,52661.771221,"Norway"
"2014","N",0.0262141061855932,52661.771221,"Norway"
"2014","N",0.0181992810790159,52661.771221,"Norway"
"2014","N",0.0228429162364255,52661.771221,"Norway"
"2014","N",0.0191073346249709,52661.771221,"Norway"
"2014","N",0.0194913874976128,52661.771221,"Norway"
"2014","N",0.0211681915796818,52661.771221,"Norway"
"2014","N",0.0202986273164261,52661.771221,"Norway"
"2014","N",0.0217819426059342,52661.771221,"Norway"
"2014","N",0.0220612337464246,52661.771221,"Norway"
"2014","N",0.0156493195572668,52661.771221,"Norway"
"2014","N",0.0256844416445969,52661.771221,"Norway"
"2014","N",0.0257562371108204,52661.771221,"Norway"
"2014","N",0.0222189434085276,52661.771221,"Norway"
"2014","N",0.0318016134845288,52661.771221,"Norway"
"2014","N",0.019771973792572,52661.771221,"Norway"
"2014","N",0.026439907026217,52661.771221,"Norway"
"2014","N",0.0230316554128913,52661.771221,"Norway"
"2014","N",0.0174451486144838,52661.771221,"Norway"
"2014","N",0.0268093035720603,52661.771221,"Norway"
"2014","N",0.0196618589662455,52661.771221,"Norway"
"2014","N",0.0212392154383724,52661.771221,"Norway"
"2014","N",0.0279304163701569,52661.771221,"Norway"
"2014","N",0.0197267263347414,52661.771221,"Norway"
"2014","N",0.0208880445149765,52661.771221,"Norway"
"2014","N",0.0164252336581078,52661.771221,"Norway"
"2014","N",0.0206991023137466,52661.771221,"Norway"
"2014","N",0.0164155188767313,52661.771221,"Norway"
"2014","N",0.0291036222647648,52661.771221,"Norway"
"2014","N",0.0201322811505726,52661.771221,"Norway"
"2014","N",0.0486852590851999,52661.771221,"Norway"
"2014","N",0.0189664113875515,52661.771221,"Norway"
"2014","N",0.0196470823922907,52661.771221,"Norway"
"2014","N",0.0251540572405208,52661.771221,"Norway"
"2014","N",0.0206643584533265,52661.771221,"Norway"
"2014","N",0.0179925596228959,52661.771221,"Norway"
"2014","N",0.0179997945931131,52661.771221,"Norway"
"2014","N",0.0170083173332616,52661.771221,"Norway"
"2014","N",0.0208483435794054,52661.771221,"Norway"
"2014","N",0.025248718078924,52661.771221,"Norway"
"2014","N",0.0206027275023771,52661.771221,"Norway"
"2014","N",0.026445828632454,52661.771221,"Norway"
"2014","N",0.0167294854139642,52661.771221,"Norway"
"2014","N",0.0188056321973448,52661.771221,"Norway"
"2014","N",0.0208813231056891,52661.771221,"Norway"
"2014","N",0.0231992378564887,52661.771221,"Norway"
"2014","N",0.0357561085338199,52661.771221,"Norway"
"2014","N",0.0270490804644604,52661.771221,"Norway"
"2014","N",0.0250225856100306,52661.771221,"Norway"
"2014","N",0.0229685486983886,52661.771221,"Norway"
"2014","N",0.0273410570459961,52661.771221,"Norway"
"2014","N",0.0307201674087718,52661.771221,"Norway"
"2014","N",0.0157773082695194,52661.771221,"Norway"
"2014","N",0.0217399501963581,52661.771221,"Norway"
"2014","N",0.0202239628013895,52661.771221,"Norway"
"2014","N",0.0221919209453049,52661.771221,"Norway"
"2014","N",0.0303699397767795,52661.771221,"Norway"
"2014","N",0.017838995277303,52661.771221,"Norway"
"2014","N",0.0168333213935779,52661.771221,"Norway"
"2014","N",0.0153790167665266,52661.771221,"Norway"
"2014","N",0.0274226873093836,52661.771221,"Norway"
"2014","N",0.0275899910036896,52661.771221,"Norway"
"2014","N",0.0286783212372275,52661.771221,"Norway"
"2014","N",0.0325161424813397,52661.771221,"Norway"
"2014","N",0.0346370158442027,52661.771221,"Norway"
"2014","N",0.0203864166097251,52661.771221,"Norway"
"2014","N",0.0227891788637025,52661.771221,"Norway"
"2014","N",0.0281214391193019,52661.771221,"Norway"
"2014","N",0.0270971319569877,52661.771221,"Norway"
"2014","N",0.0348244247266134,52661.771221,"Norway"
"2014","N",0.021326904611937,52661.771221,"Norway"
"2014","N",0.0262326388956924,52661.771221,"Norway"
"2014","N",0.0216402551973068,52661.771221,"Norway"
"2014","N",0.0283028109688107,52661.771221,"Norway"
"2014","N",0.0245793959770796,52661.771221,"Norway"
"2014","N",0.0285967523633909,52661.771221,"Norway"
"2014","N",0.0250418488194904,52661.771221,"Norway"
"2014","N",0.0295446699406639,52661.771221,"Norway"
"2014","N",0.0298439048242147,52661.771221,"Norway"
"2014","N",0.0164583238654329,52661.771221,"Norway"
"2014","N",0.0268706863646527,52661.771221,"Norway"
"2014","N",0.0265946761920451,52661.771221,"Norway"
"2014","N",0.0184687336035809,52661.771221,"Norway"
"2014","N",0.0187255132118119,52661.771221,"Norway"
"2014","N",0.0234175909730127,52661.771221,"Norway"
"2014","N",0.0292432851483823,52661.771221,"Norway"
"2014","N",0.0231327080118191,52661.771221,"Norway"
"2014","N",0.0363725468944509,52661.771221,"Norway"
"2014","N",0.0176059214369989,52661.771221,"Norway"
"2014","N",0.0250327966533205,52661.771221,"Norway"
"2014","N",0.0216514552037788,52661.771221,"Norway"
"2014","N",0.0377291253913469,52661.771221,"Norway"
"2014","N",0.0372606366352746,52661.771221,"Norway"
"2014","N",0.0419362685879527,52661.771221,"Norway"
"2014","N",0.0193483892088318,52661.771221,"Norway"
"2014","N",0.0350366701280517,52661.771221,"Norway"
"2014","N",0.0213627887016748,52661.771221,"Norway"
"2014","N",0.0218487723052538,52661.771221,"Norway"
"2014","N",0.0274152726845009,52661.771221,"Norway"
"2014","N",0.0188592201366704,52661.771221,"Norway"
"2014","N",0.0265396128149261,52661.771221,"Norway"
"2014","N",0.022989148978928,52661.771221,"Norway"
"2014","N",0.0160552403784421,52661.771221,"Norway"
"2014","N",0.0196708987508074,52661.771221,"Norway"
"2014","N",0.0210794907282825,52661.771221,"Norway"
"2014","N",0.0210584837281885,52661.771221,"Norway"
"2014","N",0.0212043522848927,52661.771221,"Norway"
"2014","N",0.0264045370369521,52661.771221,"Norway"
"2014","N",0.0508102702294158,52661.771221,"Norway"
"2014","N",0.0305548478350669,52661.771221,"Norway"
"2014","N",0.0203514066600666,52661.771221,"Norway"
"2014","N",0.0214528838104359,52661.771221,"Norway"
"2014","N",0.0302867873299506,52661.771221,"Norway"
"2014","N",0.0207431799808478,52661.771221,"Norway"
"2014","N",0.0236953719485046,52661.771221,"Norway"
"2014","N",0.0183379248244281,52661.771221,"Norway"
"2014","N",0.0288899287891364,52661.771221,"Norway"
"2014","N",0.0299146869956624,52661.771221,"Norway"
"2014","N",0.0158581915157175,52661.771221,"Norway"
"2014","N",0.0271139067699702,52661.771221,"Norway"
"2014","N",0.0173803689111581,52661.771221,"Norway"
"2014","N",0.0166335226051287,52661.771221,"Norway"
"2014","N",0.0189872767709655,52661.771221,"Norway"
"2014","N",0.02188303090077,52661.771221,"Norway"
"2014","N",0.0272517040405631,52661.771221,"Norway"
"2014","N",0.0248327067280141,52661.771221,"Norway"
"2014","N",0.0271022233001346,52661.771221,"Norway"
"2014","N",0.0251551333367985,52661.771221,"Norway"
"2014","N",0.024167339308553,52661.771221,"Norway"
"2014","N",0.0257224838646919,52661.771221,"Norway"
"2014","N",0.0197385739772193,52661.771221,"Norway"
"2014","N",0.0280760124847218,52661.771221,"Norway"
"2014","N",0.0319610624432655,52661.771221,"Norway"
"2014","N",0.0250094282374471,52661.771221,"Norway"
"2014","N",0.043627512839604,52661.771221,"Norway"
"2014","N",0.0355870516580974,52661.771221,"Norway"
"2014","N",0.0276315932796603,52661.771221,"Norway"
"2014","N",0.0225781466737507,52661.771221,"Norway"
"2014","N",0.0238136305491904,52661.771221,"Norway"
"2014","N",0.0393904065881684,52661.771221,"Norway"
"2014","N",0.0240363479412721,52661.771221,"Norway"
"2014","N",0.0335601882418322,52661.771221,"Norway"
"2014","N",0.0300161469079074,52661.771221,"Norway"
"2014","N",0.0201364248484347,52661.771221,"Norway"
"2014","N",0.0248422478199948,52661.771221,"Norway"
"2014","N",0.0386068247288409,52661.771221,"Norway"
"2014","N",0.0185420315383482,52661.771221,"Norway"
"2014","N",0.0207181932203057,52661.771221,"Norway"
"2014","N",0.0261631358591654,52661.771221,"Norway"
"2014","N",0.0157430765939623,52661.771221,"Norway"
"2014","N",0.0201366353214956,52661.771221,"Norway"
"2014","N",0.0278933157076827,52661.771221,"Norway"
"2014","N",0.0198094014751183,52661.771221,"Norway"
"2014","N",0.0208520757298835,52661.771221,"Norway"
"2014","N",0.02822746016057,52661.771221,"Norway"
"2014","N",0.0201552852915252,52661.771221,"Norway"
"2014","N",0.0317040439557592,52661.771221,"Norway"
"2014","N",0.0169362865048767,52661.771221,"Norway"
"2014","N",0.0389636709005745,52661.771221,"Norway"
"2014","N",0.0146823004346315,52661.771221,"Norway"
"2014","N",0.0221067443986749,52661.771221,"Norway"
"2014","N",0.0259723879927118,52661.771221,"Norway"
"2014","N",0.0265426979223683,52661.771221,"Norway"
"2014","N",0.0376499243007061,52661.771221,"Norway"
"2014","N",0.0220701726427127,52661.771221,"Norway"
"2014","N",0.0282402018795409,52661.771221,"Norway"
"2014","N",0.0199968549332653,52661.771221,"Norway"
"2014","N",0.0237948594324878,52661.771221,"Norway"
"2014","N",0.0255783579218648,52661.771221,"Norway"
"2014","N",0.0238567133484179,52661.771221,"Norway"
"2014","N",0.0247102013792191,52661.771221,"Norway"
"2014","N",0.0370821278597797,52661.771221,"Norway"
"2014","N",0.0304312434976422,52661.771221,"Norway"
"2014","N",0.0252467528490177,52661.771221,"Norway"
"2014","N",0.0272905679622077,52661.771221,"Norway"
"2014","N",0.0348988522116645,52661.771221,"Norway"
"2014","N",0.026763135438501,52661.771221,"Norway"
"2014","N",0.0236445467921041,52661.771221,"Norway"
"2014","N",0.0270880725173444,52661.771221,"Norway"
"2014","N",0.0206186092417373,52661.771221,"Norway"
"2014","N",0.0205041337396706,52661.771221,"Norway"
"2014","N",0.0169956144777495,52661.771221,"Norway"
"2014","N",0.04085480357066,52661.771221,"Norway"
"2014","N",0.0226102716587437,52661.771221,"Norway"
"2014","N",0.0208020278975123,52661.771221,"Norway"
"2014","N",0.0252722814294183,52661.771221,"Norway"
"2014","N",0.0266829521056062,52661.771221,"Norway"
"2014","N",0.0191443026686655,52661.771221,"Norway"
"2014","N",0.0229010308850277,52661.771221,"Norway"
"2014","N",0.0228409849031118,52661.771221,"Norway"
"2014","N",0.0336484160564112,52661.771221,"Norway"
"2014","N",0.0264328604681327,52661.771221,"Norway"
"2014","N",0.0286789141638787,52661.771221,"Norway"
"2014","N",0.0235202090235542,52661.771221,"Norway"
"2014","N",0.027290521652672,52661.771221,"Norway"
"2014","N",0.0261215713120951,52661.771221,"Norway"
"2014","N",0.0251847298852442,52661.771221,"Norway"
"2014","N",0.0376050074233313,52661.771221,"Norway"
"2014","N",0.0373344126841118,52661.771221,"Norway"
"2014","N",0.0271388308757283,52661.771221,"Norway"
"2014","N",0.0379653781032951,52661.771221,"Norway"
"2014","N",0.0267594543982531,52661.771221,"Norway"
"2014","N",0.0190358875827455,52661.771221,"Norway"
"2014","N",0.0353319238827223,52661.771221,"Norway"
"2014","N",0.0277154645888958,52661.771221,"Norway"
"2014","N",0.0216019124320305,52661.771221,"Norway"
"2014","N",0.03768934779992,52661.771221,"Norway"
"2014","N",0.0214387078228046,52661.771221,"Norway"
"2014","N",0.0262364294753774,52661.771221,"Norway"
"2014","N",0.0226510647159135,52661.771221,"Norway"
"2014","N",0.0226470386580796,52661.771221,"Norway"
"2014","N",0.0231205534126863,52661.771221,"Norway"
"2014","N",0.028020380230344,52661.771221,"Norway"
"2014","N",0.0279390040807178,52661.771221,"Norway"
"2014","N",0.0165280817510473,52661.771221,"Norway"
"2014","N",0.0243000418867088,52661.771221,"Norway"
"2014","N",0.0348895879437412,52661.771221,"Norway"
"2014","N",0.0179841508915688,52661.771221,"Norway"
"2014","N",0.0283092313586531,52661.771221,"Norway"
"2014","N",0.0368524698066543,52661.771221,"Norway"
"2014","N",0.0268246367634382,52661.771221,"Norway"
"2014","N",0.0231591521361823,52661.771221,"Norway"
"2014","N",0.019501981133594,52661.771221,"Norway"
"2014","N",0.0183167896358877,52661.771221,"Norway"
"2014","N",0.0192817997209427,52661.771221,"Norway"
"2014","N",0.0478864520347328,52661.771221,"Norway"
"2014","N",0.016417912598225,52661.771221,"Norway"
"2014","N",0.0251752251088533,52661.771221,"Norway"
"2014","N",0.0251271961444647,52661.771221,"Norway"
"2014","N",0.0346025586236324,52661.771221,"Norway"
"2014","N",0.0250562111326306,52661.771221,"Norway"
"2014","N",0.0224443879929671,52661.771221,"Norway"
"2014","N",0.0257838057602345,52661.771221,"Norway"
"2014","N",0.0216943538864728,52661.771221,"Norway"
"2014","N",0.0378788578717355,52661.771221,"Norway"
"2014","N",0.0214124840085538,52661.771221,"Norway"
"2014","N",0.0279404521855569,52661.771221,"Norway"
"2014","N",0.0165979888201846,52661.771221,"Norway"
"2014","N",0.0250735272754049,52661.771221,"Norway"
"2014","N",0.0226737257117269,52661.771221,"Norway"
"2014","N",0.0177637969518244,52661.771221,"Norway"
"2014","N",0.0187746552745288,52661.771221,"Norway"
"2014","N",0.0264538724718912,52661.771221,"Norway"
"2014","N",0.0163966227997925,52661.771221,"Norway"
"2014","N",0.0287711856797055,52661.771221,"Norway"
"2014","N",0.0334814728571762,52661.771221,"Norway"
"2014","N",0.0297001192034205,52661.771221,"Norway"
"2014","N",0.0248030707388472,52661.771221,"Norway"
"2014","N",0.0343708123857855,52661.771221,"Norway"
"2014","N",0.0333344624934112,52661.771221,"Norway"
"2014","N",0.0189331641344111,52661.771221,"Norway"
"2014","N",0.0301520942331863,52661.771221,"Norway"
"2014","N",0.0146054215914853,52661.771221,"Norway"
"2014","N",0.03125209617977,52661.771221,"Norway"
"2014","N",0.0287702943375877,52661.771221,"Norway"
"2014","N",0.0316052868328845,52661.771221,"Norway"
"2014","N",0.0299606503370621,52661.771221,"Norway"
"2014","N",0.0188321929784709,52661.771221,"Norway"
"2014","N",0.0304992227150438,52661.771221,"Norway"
"2014","N",0.0205994361953525,52661.771221,"Norway"
"2014","N",0.0292402559310428,52661.771221,"Norway"
"2014","N",0.018467912184867,52661.771221,"Norway"
"2014","N",0.0303682551984159,52661.771221,"Norway"
"2014","N",0.0175134320013592,52661.771221,"Norway"
"2014","N",0.028132651312567,52661.771221,"Norway"
"2014","N",0.0300290434414617,52661.771221,"Norway"
"2014","N",0.0185523749853426,52661.771221,"Norway"
"2014","N",0.0205879830218605,52661.771221,"Norway"
"2014","N",0.0252375116568778,52661.771221,"Norway"
"2014","N",0.0216109338259543,52661.771221,"Norway"
"2014","N",0.0204200438969997,52661.771221,"Norway"
"2014","N",0.0188308673005481,52661.771221,"Norway"
"2014","N",0.0235508220332434,52661.771221,"Norway"
"2014","N",0.0209139583287858,52661.771221,"Norway"
"2014","N",0.026295402013304,52661.771221,"Norway"
"2014","N",0.0236483168857212,52661.771221,"Norway"
"2014","N",0.020993758080751,52661.771221,"Norway"
"2014","N",0.0154464389748818,52661.771221,"Norway"
"2014","N",0.0444528045235522,52661.771221,"Norway"
"2014","N",0.0205864947281498,52661.771221,"Norway"
"2014","N",0.0227366238965877,52661.771221,"Norway"
"2014","N",0.0369496513040822,52661.771221,"Norway"
"2014","N",0.0343349379751747,52661.771221,"Norway"
"2014","N",0.031900561275521,52661.771221,"Norway"
"2014","N",0.0307417333442417,52661.771221,"Norway"
"2014","N",0.0281780984051661,52661.771221,"Norway"
"2014","N",0.0253845516090587,52661.771221,"Norway"
"2014","N",0.0199751032502596,52661.771221,"Norway"
"2014","N",0.0313670631383139,52661.771221,"Norway"
"2014","N",0.0316611171357166,52661.771221,"Norway"
"2014","N",0.0213693564143442,52661.771221,"Norway"
"2014","N",0.0379809359218357,52661.771221,"Norway"
"2014","N",0.0193258860286842,52661.771221,"Norway"
"2014","N",0.0184692583317636,52661.771221,"Norway"
"2014","N",0.0165352683431383,52661.771221,"Norway"
"2014","N",0.0185961165278263,52661.771221,"Norway"
"2014","N",0.024800502423089,52661.771221,"Norway"
"2014","N",0.038939049064542,52661.771221,"Norway"
"2014","N",0.0188562475699447,52661.771221,"Norway"
"2014","N",0.0225350190493843,52661.771221,"Norway"
"2014","N",0.0324395445300246,52661.771221,"Norway"
"2014","N",0.0367031549776964,52661.771221,"Norway"
"2014","N",0.021267603136154,52661.771221,"Norway"
"2014","N",0.0294910279713286,52661.771221,"Norway"
"2014","N",0.018481931593173,52661.771221,"Norway"
"2014","N",0.016528040676154,52661.771221,"Norway"
"2014","N",0.0245766487352504,52661.771221,"Norway"
"2014","N",0.0310255009582659,52661.771221,"Norway"
"2014","N",0.0404619999315162,52661.771221,"Norway"
"2014","N",0.031846875158231,52661.771221,"Norway"
