"period","region","sampled_mean"
"2015-2019","1",0.911494875920286
"2015-2019","1",0.902178160099199
"2015-2019","1",0.91444547771005
"2015-2019","1",0.906868663325179
"2015-2019","1",0.915592058110066
"2015-2019","1",0.916758321620295
"2015-2019","1",0.91114410724945
"2015-2019","1",0.913163049961385
"2015-2019","1",0.904194628423236
"2015-2019","1",0.908054731524008
"2015-2019","1",0.903045294719031
"2015-2019","1",0.91077093566252
"2015-2019","1",0.908856198361854
"2015-2019","1",0.908841026975887
"2015-2019","1",0.911280651587581
"2015-2019","1",0.908809998309907
"2015-2019","1",0.90945813372673
"2015-2019","1",0.914715928762293
"2015-2019","1",0.901639639644559
"2015-2019","1",0.907644433978974
"2015-2019","1",0.918129046690374
"2015-2019","1",0.902768291837016
"2015-2019","1",0.911810640725303
"2015-2019","1",0.904679840685265
"2015-2019","1",0.926747900757254
"2015-2019","1",0.909527491724423
"2015-2019","1",0.911250525297145
"2015-2019","1",0.90958439599301
"2015-2019","1",0.904496714052112
"2015-2019","1",0.920428099280344
"2015-2019","1",0.901887710467908
"2015-2019","1",0.904495784501476
"2015-2019","1",0.908033082832706
"2015-2019","1",0.912709230343337
"2015-2019","1",0.914774428198866
"2015-2019","1",0.904070154560499
"2015-2019","1",0.906964313342265
"2015-2019","1",0.912235434948942
"2015-2019","1",0.918671672593817
"2015-2019","1",0.917602448853179
"2015-2019","1",0.912835552059214
"2015-2019","1",0.904627720150753
"2015-2019","1",0.917995601544385
"2015-2019","1",0.897745649261043
"2015-2019","1",0.91095877403364
"2015-2019","1",0.916317845527894
"2015-2019","1",0.913942427776727
"2015-2019","1",0.910492582159273
"2015-2019","1",0.905787605984237
"2015-2019","1",0.907713880405454
"2015-2019","1",0.912486661467005
"2015-2019","1",0.909365655224145
"2015-2019","1",0.902841718885271
"2015-2019","1",0.910626568634806
"2015-2019","1",0.901932938506378
"2015-2019","1",0.904359360795632
"2015-2019","1",0.92133578177166
"2015-2019","1",0.909712953844678
"2015-2019","1",0.908117912375226
"2015-2019","1",0.903823639418368
"2015-2019","1",0.912547158472536
"2015-2019","1",0.909193135505503
"2015-2019","1",0.911806867299673
"2015-2019","1",0.916030003920108
"2015-2019","1",0.905342672836091
"2015-2019","1",0.899787097256068
"2015-2019","1",0.906924752882866
"2015-2019","1",0.909755413519673
"2015-2019","1",0.912110998710523
"2015-2019","1",0.914132428219726
"2015-2019","1",0.906926642591827
"2015-2019","1",0.911675333922078
"2015-2019","1",0.905272722027904
"2015-2019","1",0.906640584698217
"2015-2019","1",0.911980570536855
"2015-2019","1",0.908686575777933
"2015-2019","1",0.910689771408498
"2015-2019","1",0.903002179508963
"2015-2019","1",0.90380927966816
"2015-2019","1",0.912444636782038
"2015-2019","1",0.91014068252065
"2015-2019","1",0.908883530345295
"2015-2019","1",0.902554207566577
"2015-2019","1",0.894743133420349
"2015-2019","1",0.913724914710248
"2015-2019","1",0.91595685412524
"2015-2019","1",0.911025316789474
"2015-2019","1",0.920010921282089
"2015-2019","1",0.901426651214837
"2015-2019","1",0.907685218339435
"2015-2019","1",0.90091573743174
"2015-2019","1",0.911716922798968
"2015-2019","1",0.916430724945246
"2015-2019","1",0.901825244449765
"2015-2019","1",0.913033073352453
"2015-2019","1",0.905909448453738
"2015-2019","1",0.895479946076198
"2015-2019","1",0.922641736491592
"2015-2019","1",0.917395281022622
"2015-2019","1",0.916539576690747
"2015-2019","1",0.908214239823502
"2015-2019","1",0.907853472813634
"2015-2019","1",0.906453947707282
"2015-2019","1",0.90497757128004
"2015-2019","1",0.917067369687013
"2015-2019","1",0.914579431095942
"2015-2019","1",0.907844316675877
"2015-2019","1",0.907428093530172
"2015-2019","1",0.906040897504701
"2015-2019","1",0.895236326222786
"2015-2019","1",0.917415916893145
"2015-2019","1",0.911489775949633
"2015-2019","1",0.912904943856861
"2015-2019","1",0.906419101867691
"2015-2019","1",0.913095695466635
"2015-2019","1",0.907429658954284
"2015-2019","1",0.911138028577091
"2015-2019","1",0.909628725927138
"2015-2019","1",0.905855552157279
"2015-2019","1",0.913061833109338
"2015-2019","1",0.91078085683086
"2015-2019","1",0.912132719812059
"2015-2019","1",0.911195261765258
"2015-2019","1",0.913687281261392
"2015-2019","1",0.91375143758742
"2015-2019","1",0.915910992968936
"2015-2019","1",0.915673076503699
"2015-2019","1",0.904008291536386
"2015-2019","1",0.904177466844415
"2015-2019","1",0.900714718574282
"2015-2019","1",0.906321597819172
"2015-2019","1",0.918364778000071
"2015-2019","1",0.908694026808013
"2015-2019","1",0.908581432215302
"2015-2019","1",0.908431928681444
"2015-2019","1",0.90471009981303
"2015-2019","1",0.896611545803779
"2015-2019","1",0.91290718826069
"2015-2019","1",0.911521327111586
"2015-2019","1",0.912716326428784
"2015-2019","1",0.91730372477002
"2015-2019","1",0.910597077245145
"2015-2019","1",0.89773459560139
"2015-2019","1",0.907734238507102
"2015-2019","1",0.911282701676056
"2015-2019","1",0.89742280877178
"2015-2019","1",0.911087887310576
"2015-2019","1",0.908350393858877
"2015-2019","1",0.907374531141104
"2015-2019","1",0.911777744266576
"2015-2019","1",0.906871244662185
"2015-2019","1",0.910171826970427
"2015-2019","1",0.906404912476511
"2015-2019","1",0.902696832140002
"2015-2019","1",0.911415536861372
"2015-2019","1",0.916100356488141
"2015-2019","1",0.90430310011178
"2015-2019","1",0.904665189474233
"2015-2019","1",0.917859540682862
"2015-2019","1",0.911373193328766
"2015-2019","1",0.914762855650926
"2015-2019","1",0.909311369015943
"2015-2019","1",0.903968027492
"2015-2019","1",0.905778477502126
"2015-2019","1",0.903206247900748
"2015-2019","1",0.905049837261567
"2015-2019","1",0.891742367626265
"2015-2019","1",0.911631060659393
"2015-2019","1",0.912767097258176
"2015-2019","1",0.913426409312364
"2015-2019","1",0.90794502944244
"2015-2019","1",0.910109307704588
"2015-2019","1",0.906977101023573
"2015-2019","1",0.914354326109847
"2015-2019","1",0.910083233677284
"2015-2019","1",0.891360834398771
"2015-2019","1",0.910564614048972
"2015-2019","1",0.902162393195718
"2015-2019","1",0.909151019619645
"2015-2019","1",0.912012330848071
"2015-2019","1",0.909958765573993
"2015-2019","1",0.912790107070751
"2015-2019","1",0.90346297501485
"2015-2019","1",0.899089989326399
"2015-2019","1",0.904497789668684
"2015-2019","1",0.917803077319692
"2015-2019","1",0.916788294075193
"2015-2019","1",0.902969999387889
"2015-2019","1",0.906449927840285
"2015-2019","1",0.90591759389786
"2015-2019","1",0.910551121694052
"2015-2019","1",0.912025646699412
"2015-2019","1",0.913294227096542
"2015-2019","1",0.909473657594954
"2015-2019","1",0.908237067758913
"2015-2019","1",0.912063613242658
"2015-2019","1",0.919202527283296
"2015-2019","1",0.904495785121068
"2015-2019","1",0.899873987847176
"2015-2019","1",0.91448948111619
"2015-2019","1",0.906968642137427
"2015-2019","1",0.914336685145385
"2015-2019","1",0.908668237652271
"2015-2019","1",0.90366422405015
"2015-2019","1",0.900428354963684
"2015-2019","1",0.91341569025536
"2015-2019","1",0.905966077918981
"2015-2019","1",0.91439934947833
"2015-2019","1",0.910180001465389
"2015-2019","1",0.906292075773578
"2015-2019","1",0.911909229363071
"2015-2019","1",0.916573269160746
"2015-2019","1",0.906286126505324
"2015-2019","1",0.907258938139107
"2015-2019","1",0.910180746898727
"2015-2019","1",0.904862340123151
"2015-2019","1",0.916036672784139
"2015-2019","1",0.907779565419845
"2015-2019","1",0.912933682034156
"2015-2019","1",0.910162585578821
"2015-2019","1",0.908585981903712
"2015-2019","1",0.907989004735814
"2015-2019","1",0.914474787474847
"2015-2019","1",0.919370737147918
"2015-2019","1",0.908452062139681
"2015-2019","1",0.901869408683649
"2015-2019","1",0.903288737155575
"2015-2019","1",0.911896316475189
"2015-2019","1",0.910166741829545
"2015-2019","1",0.908943771355376
"2015-2019","1",0.903719446191868
"2015-2019","1",0.908751170452887
"2015-2019","1",0.910681442677088
"2015-2019","1",0.911843752671863
"2015-2019","1",0.915413999096039
"2015-2019","1",0.912135659778934
"2015-2019","1",0.907692363438565
"2015-2019","1",0.91178670582703
"2015-2019","1",0.915603192026384
"2015-2019","1",0.912030920995859
"2015-2019","1",0.9083128769234
"2015-2019","1",0.918943835553669
"2015-2019","1",0.9122823938278
"2015-2019","1",0.914701357072228
"2015-2019","1",0.909810002221461
"2015-2019","1",0.907736290930121
"2015-2019","1",0.906030139080879
"2015-2019","1",0.910712113419801
"2015-2019","1",0.911319952900322
"2015-2019","1",0.908509754854572
"2015-2019","1",0.903193914259342
"2015-2019","1",0.913737582580993
"2015-2019","1",0.90104737477635
"2015-2019","1",0.916818605474257
"2015-2019","1",0.906936037824234
"2015-2019","1",0.906935592747646
"2015-2019","1",0.899225633266984
"2015-2019","1",0.908965173990574
"2015-2019","1",0.90875402776275
"2015-2019","1",0.910503626327411
"2015-2019","1",0.906164579412932
"2015-2019","1",0.914633020650099
"2015-2019","1",0.913818855061892
"2015-2019","1",0.90306089253588
"2015-2019","1",0.908275795822794
"2015-2019","1",0.917661571383184
"2015-2019","1",0.916833373363903
"2015-2019","1",0.911460988690403
"2015-2019","1",0.918588290715648
"2015-2019","1",0.9049199096012
"2015-2019","1",0.908693331080103
"2015-2019","1",0.898278518845449
"2015-2019","1",0.905069016892457
"2015-2019","1",0.91115079043741
"2015-2019","1",0.906366955059984
"2015-2019","1",0.907612876475932
"2015-2019","1",0.924827389780359
"2015-2019","1",0.902131749320213
"2015-2019","1",0.908652728696749
"2015-2019","1",0.923584588377446
"2015-2019","1",0.909940551114325
"2015-2019","1",0.91225181817132
"2015-2019","1",0.903113628107136
"2015-2019","1",0.904978621782427
"2015-2019","1",0.91069499934032
"2015-2019","1",0.910136346374653
"2015-2019","1",0.909464900552767
"2015-2019","1",0.914572127466225
"2015-2019","1",0.909373100175209
"2015-2019","1",0.905742308046921
"2015-2019","1",0.91770036679917
"2015-2019","1",0.913920892118811
"2015-2019","1",0.906505030975855
"2015-2019","1",0.904510023370389
"2015-2019","1",0.9180577539701
"2015-2019","1",0.918587920667662
"2015-2019","1",0.897512302159111
"2015-2019","1",0.90163743317485
"2015-2019","1",0.906049101854007
"2015-2019","1",0.917372047518621
"2015-2019","1",0.914458988318599
"2015-2019","1",0.906953642295638
"2015-2019","1",0.918261624645062
"2015-2019","1",0.912095565020012
"2015-2019","1",0.913350533152522
"2015-2019","1",0.911304415338481
"2015-2019","1",0.907255277701218
"2015-2019","1",0.910271918717708
"2015-2019","1",0.910138835727933
"2015-2019","1",0.903420207729764
"2015-2019","1",0.905222429126404
"2015-2019","1",0.909917114932409
"2015-2019","1",0.903594207003886
"2015-2019","1",0.916857940471191
"2015-2019","1",0.919760419515633
"2015-2019","1",0.906068653674584
"2015-2019","1",0.907050478154066
"2015-2019","1",0.916787263518701
"2015-2019","1",0.912942217032042
"2015-2019","1",0.906430895281011
"2015-2019","1",0.905004377891824
"2015-2019","1",0.914450061322559
"2015-2019","1",0.909271152268573
"2015-2019","1",0.918322734801354
"2015-2019","1",0.912412843375726
"2015-2019","1",0.910361016056753
"2015-2019","1",0.905988204590919
"2015-2019","1",0.915791579045041
"2015-2019","1",0.906900548552234
"2015-2019","1",0.908059291875742
"2015-2019","1",0.910813972431825
"2015-2019","1",0.921024229729901
"2015-2019","1",0.911943887284515
"2015-2019","1",0.911105373044605
"2015-2019","1",0.908527164162586
"2015-2019","1",0.913525166390645
"2015-2019","1",0.900890639228302
"2015-2019","1",0.909218700061754
"2015-2019","1",0.910701617092595
"2015-2019","1",0.922760290991284
"2015-2019","1",0.906198182092259
"2015-2019","1",0.905256776574008
"2015-2019","1",0.919484956617945
"2015-2019","1",0.909320519988939
"2015-2019","1",0.910411456085939
"2015-2019","1",0.914846331599886
"2015-2019","1",0.911415605572082
"2015-2019","1",0.91415029937454
"2015-2019","1",0.904684583672407
"2015-2019","1",0.90982938740597
"2015-2019","1",0.906276073930357
"2015-2019","1",0.915175023500819
"2015-2019","1",0.912919102930855
"2015-2019","1",0.916177619390447
"2015-2019","1",0.905272902273818
"2015-2019","1",0.912835951816535
"2015-2019","1",0.91938426760379
"2015-2019","1",0.916869398341181
"2015-2019","1",0.908249450636841
"2015-2019","1",0.8994132371769
"2015-2019","1",0.917548405604933
"2015-2019","1",0.909775185113763
"2015-2019","1",0.91284591359349
"2015-2019","1",0.898439954895347
"2015-2019","1",0.918421514910995
"2015-2019","1",0.907105686199887
"2015-2019","1",0.903997441621616
"2015-2019","1",0.910834387233346
"2015-2019","1",0.903437377599382
"2015-2019","1",0.904533497945307
"2015-2019","1",0.905355844016261
"2015-2019","1",0.905961875124715
"2015-2019","1",0.907426812597413
"2015-2019","1",0.909118672316651
"2015-2019","1",0.914741062385902
"2015-2019","1",0.905636813794539
"2015-2019","1",0.908146068552378
"2015-2019","1",0.899247253828092
"2015-2019","1",0.901077296379207
"2015-2019","1",0.908220035677183
"2015-2019","1",0.909673207813668
"2015-2019","1",0.909153851850672
"2015-2019","1",0.91432269754579
"2015-2019","1",0.909653425711947
"2015-2019","1",0.905441378208814
"2015-2019","1",0.91154086342132
"2015-2019","1",0.915808345024559
"2015-2019","1",0.919719114958783
"2015-2019","1",0.898409366214445
"2015-2019","1",0.915170246375911
"2015-2019","1",0.895764765079679
"2015-2019","1",0.909212768583532
"2015-2019","1",0.922363770145718
"2015-2019","1",0.913829766529621
"2015-2019","1",0.918456584857954
"2015-2019","1",0.901018941202861
"2015-2019","1",0.907391889002431
"2015-2019","1",0.919473006432958
"2015-2019","1",0.909731678540041
"2015-2019","1",0.914182422452259
"2015-2019","1",0.915767521727016
"2015-2019","1",0.909337657704924
"2015-2019","1",0.916529670679826
"2015-2019","1",0.914975748894773
"2015-2019","1",0.903588447074915
"2015-2019","1",0.911172550691167
"2015-2019","1",0.906330898338627
"2015-2019","1",0.9065392409673
"2015-2019","1",0.909832404029324
"2015-2019","1",0.899529887892474
"2015-2019","1",0.909077325196274
"2015-2019","1",0.907848986623054
"2015-2019","1",0.916279679078407
