"period","region","sampled_mean"
"2020-2024","1",0.53310995864729
"2020-2024","1",0.53215207342554
"2020-2024","1",0.531986406103125
"2020-2024","1",0.529850113429421
"2020-2024","1",0.532026585837238
"2020-2024","1",0.531067927126892
"2020-2024","1",0.543239328465987
"2020-2024","1",0.538717082616524
"2020-2024","1",0.5286742218404
"2020-2024","1",0.528839909788811
"2020-2024","1",0.522871890027896
"2020-2024","1",0.530941216978476
"2020-2024","1",0.527141944727359
"2020-2024","1",0.515897901567191
"2020-2024","1",0.532741172704007
"2020-2024","1",0.518077426124413
"2020-2024","1",0.5312076249753
"2020-2024","1",0.530632596987595
"2020-2024","1",0.535693585185985
"2020-2024","1",0.523274861254412
"2020-2024","1",0.536345873768562
"2020-2024","1",0.532997434025081
"2020-2024","1",0.5265962067182
"2020-2024","1",0.529658002657181
"2020-2024","1",0.540308214826335
"2020-2024","1",0.518402746882256
"2020-2024","1",0.537346457198035
"2020-2024","1",0.535012333419737
"2020-2024","1",0.537051647007636
"2020-2024","1",0.531844194399941
"2020-2024","1",0.527575219383206
"2020-2024","1",0.535242912772046
"2020-2024","1",0.530979729939305
"2020-2024","1",0.542256838583617
"2020-2024","1",0.528480144150527
"2020-2024","1",0.533493763067779
"2020-2024","1",0.518486131920861
"2020-2024","1",0.530715788593552
"2020-2024","1",0.538016745598656
"2020-2024","1",0.522598158576112
"2020-2024","1",0.525845897808373
"2020-2024","1",0.534533326668143
"2020-2024","1",0.543841592914348
"2020-2024","1",0.519921251520209
"2020-2024","1",0.528575002063565
"2020-2024","1",0.530038312056617
"2020-2024","1",0.537330911873996
"2020-2024","1",0.526959966368678
"2020-2024","1",0.522387829453818
"2020-2024","1",0.523103799730654
"2020-2024","1",0.531768374862872
"2020-2024","1",0.523831089459284
"2020-2024","1",0.529966164954607
"2020-2024","1",0.524121736092136
"2020-2024","1",0.515144273598514
"2020-2024","1",0.53763066054852
"2020-2024","1",0.520939082034801
"2020-2024","1",0.536316591268781
"2020-2024","1",0.53117142268123
"2020-2024","1",0.529476152958877
"2020-2024","1",0.539537045189
"2020-2024","1",0.531806420274345
"2020-2024","1",0.527821830408719
"2020-2024","1",0.541172205178744
"2020-2024","1",0.530405534135489
"2020-2024","1",0.525318329254645
"2020-2024","1",0.530265267981813
"2020-2024","1",0.54385837857149
"2020-2024","1",0.531657222198808
"2020-2024","1",0.542035789810303
"2020-2024","1",0.524155662030656
"2020-2024","1",0.537741227784874
"2020-2024","1",0.527157865115408
"2020-2024","1",0.528017541501758
"2020-2024","1",0.531013066788181
"2020-2024","1",0.537519849021898
"2020-2024","1",0.516928239866627
"2020-2024","1",0.533519276137291
"2020-2024","1",0.528998302752548
"2020-2024","1",0.525610242115905
"2020-2024","1",0.525548835827798
"2020-2024","1",0.532098346369045
"2020-2024","1",0.533040996303707
"2020-2024","1",0.530571266249526
"2020-2024","1",0.53546396374437
"2020-2024","1",0.525588330334339
"2020-2024","1",0.528263820128525
"2020-2024","1",0.524970303221708
"2020-2024","1",0.537498239642132
"2020-2024","1",0.536239578769578
"2020-2024","1",0.53618932486694
"2020-2024","1",0.529956375187916
"2020-2024","1",0.523905074050741
"2020-2024","1",0.528766095043344
"2020-2024","1",0.526526154624213
"2020-2024","1",0.533651260935755
"2020-2024","1",0.52411252006365
"2020-2024","1",0.517115997505638
"2020-2024","1",0.530981076224482
"2020-2024","1",0.52159079520287
"2020-2024","1",0.528167221300312
"2020-2024","1",0.532515623113796
"2020-2024","1",0.514589950477436
"2020-2024","1",0.532674465555302
"2020-2024","1",0.527603766407512
"2020-2024","1",0.529941423283124
"2020-2024","1",0.54826305933429
"2020-2024","1",0.54030029565018
"2020-2024","1",0.522431043355167
"2020-2024","1",0.520469551119703
"2020-2024","1",0.535408445067666
"2020-2024","1",0.536164615783921
"2020-2024","1",0.534520772857838
"2020-2024","1",0.528562072849876
"2020-2024","1",0.524787749328939
"2020-2024","1",0.530935088729799
"2020-2024","1",0.527571806238934
"2020-2024","1",0.528181899589918
"2020-2024","1",0.538216756023854
"2020-2024","1",0.537406845205498
"2020-2024","1",0.523986934362716
"2020-2024","1",0.537112639917303
"2020-2024","1",0.535701666440685
"2020-2024","1",0.53674054935894
"2020-2024","1",0.526633657487581
"2020-2024","1",0.535945702012584
"2020-2024","1",0.537450761805772
"2020-2024","1",0.541990534680265
"2020-2024","1",0.532685431208419
"2020-2024","1",0.53063111897682
"2020-2024","1",0.522350158769396
"2020-2024","1",0.524743759788786
"2020-2024","1",0.524502897601141
"2020-2024","1",0.526815240803053
"2020-2024","1",0.540742885922356
"2020-2024","1",0.522352929038176
"2020-2024","1",0.525796080814476
"2020-2024","1",0.542212590723528
"2020-2024","1",0.522325445012658
"2020-2024","1",0.528919930431978
"2020-2024","1",0.547546633977173
"2020-2024","1",0.522346109799617
"2020-2024","1",0.530108411678199
"2020-2024","1",0.530308597355345
"2020-2024","1",0.523559485366479
"2020-2024","1",0.532250509343945
"2020-2024","1",0.529918465480599
"2020-2024","1",0.536784391607632
"2020-2024","1",0.524970420949306
"2020-2024","1",0.536548989245622
"2020-2024","1",0.528419062264777
"2020-2024","1",0.531488616778712
"2020-2024","1",0.524044570418127
"2020-2024","1",0.52770185168285
"2020-2024","1",0.519088620019032
"2020-2024","1",0.533267935829259
"2020-2024","1",0.53080335402007
"2020-2024","1",0.528033617892667
"2020-2024","1",0.538696753150054
"2020-2024","1",0.541229504259255
"2020-2024","1",0.540288116401814
"2020-2024","1",0.541545273925557
"2020-2024","1",0.518838986099911
"2020-2024","1",0.534224079061169
"2020-2024","1",0.537322530439784
"2020-2024","1",0.535983703554284
"2020-2024","1",0.529505242526312
"2020-2024","1",0.5232255220811
"2020-2024","1",0.539717302537836
"2020-2024","1",0.529304559187513
"2020-2024","1",0.521216983786918
"2020-2024","1",0.528501227483157
"2020-2024","1",0.533353572522327
"2020-2024","1",0.534230709110598
"2020-2024","1",0.516918540719937
"2020-2024","1",0.536420117481142
"2020-2024","1",0.532370043186864
"2020-2024","1",0.524589874298417
"2020-2024","1",0.523433016884099
"2020-2024","1",0.537119940986013
"2020-2024","1",0.528029526509777
"2020-2024","1",0.521718663732199
"2020-2024","1",0.519865479663524
"2020-2024","1",0.533007931262285
"2020-2024","1",0.527621815810464
"2020-2024","1",0.523844516879633
"2020-2024","1",0.533815202165439
"2020-2024","1",0.51732682224267
"2020-2024","1",0.531879230989172
"2020-2024","1",0.526845416842538
"2020-2024","1",0.536808652198479
"2020-2024","1",0.537363239816142
"2020-2024","1",0.52834574230785
"2020-2024","1",0.539368313140035
"2020-2024","1",0.512861806551769
"2020-2024","1",0.53203464000982
"2020-2024","1",0.522704145432573
"2020-2024","1",0.536033106933455
"2020-2024","1",0.532285956566439
"2020-2024","1",0.5343072947336
"2020-2024","1",0.541652341380834
"2020-2024","1",0.529569143839392
"2020-2024","1",0.545694395493213
"2020-2024","1",0.536271815945328
"2020-2024","1",0.535474689517852
"2020-2024","1",0.533024349325358
"2020-2024","1",0.540018494472836
"2020-2024","1",0.528689702583251
"2020-2024","1",0.543936705572842
"2020-2024","1",0.533704444438066
"2020-2024","1",0.526649849891995
"2020-2024","1",0.536558528764203
"2020-2024","1",0.531702832953583
"2020-2024","1",0.532539508490643
"2020-2024","1",0.528835491760083
"2020-2024","1",0.530247670521652
"2020-2024","1",0.531657743267504
"2020-2024","1",0.529420921154769
"2020-2024","1",0.53669851567521
"2020-2024","1",0.520635261506216
"2020-2024","1",0.514043920373379
"2020-2024","1",0.527958061358416
"2020-2024","1",0.526784774490033
"2020-2024","1",0.533628614171973
"2020-2024","1",0.532875473395843
"2020-2024","1",0.533473502645169
"2020-2024","1",0.527049731971927
"2020-2024","1",0.525187549479885
"2020-2024","1",0.526814451055152
"2020-2024","1",0.525056475763014
"2020-2024","1",0.544647618862927
"2020-2024","1",0.534548318574614
"2020-2024","1",0.534448090212759
"2020-2024","1",0.517178274201901
"2020-2024","1",0.52896656315979
"2020-2024","1",0.539132241647786
"2020-2024","1",0.536322858821951
"2020-2024","1",0.521221567835157
"2020-2024","1",0.541279450751804
"2020-2024","1",0.537759966163688
"2020-2024","1",0.533605865870585
"2020-2024","1",0.528802725168037
"2020-2024","1",0.546109716932335
"2020-2024","1",0.532907040968282
"2020-2024","1",0.536335720008653
"2020-2024","1",0.52771915049951
"2020-2024","1",0.539006625069892
"2020-2024","1",0.516055022511508
"2020-2024","1",0.531166611198305
"2020-2024","1",0.529562566964651
"2020-2024","1",0.525800188973842
"2020-2024","1",0.540334050826688
"2020-2024","1",0.532577562887468
"2020-2024","1",0.539137722425855
"2020-2024","1",0.53962577623274
"2020-2024","1",0.543471523994499
"2020-2024","1",0.52459035277886
"2020-2024","1",0.537558073869341
"2020-2024","1",0.516570086619193
"2020-2024","1",0.531951407328342
"2020-2024","1",0.535104162565887
"2020-2024","1",0.528524260739494
"2020-2024","1",0.534371166221795
"2020-2024","1",0.529297546245949
"2020-2024","1",0.531110857159598
"2020-2024","1",0.528240388348897
"2020-2024","1",0.531111767406113
"2020-2024","1",0.527491635419932
"2020-2024","1",0.521625749652768
"2020-2024","1",0.529544490300478
"2020-2024","1",0.530754097162335
"2020-2024","1",0.521498019920179
"2020-2024","1",0.535637657651811
