"year","part","sampled_mean"
"1990","C",0.682154807348429
"1990","C",0.675998086497468
"1990","C",0.742301346569866
"1990","C",0.765786390622667
"1990","C",0.545466825015316
"1990","C",0.682061869433731
"1990","C",0.774567144424045
"1990","C",0.843941897670429
"1990","C",0.827813766699393
"1990","C",0.812315395040486
"1990","C",0.805233009554572
"1990","C",0.67415909393763
"1990","C",0.717437193391284
"1990","C",0.679259305747717
"1990","C",0.801393950084046
"1990","C",0.781090814715151
"1990","C",0.779728961052109
"1990","C",0.706716231973485
"1990","C",0.799422159136648
"1990","C",0.788783376386348
"1990","C",0.766858074803119
"1990","C",0.850967356204253
"1990","C",0.853095804261693
"1990","C",0.562317721844973
"1990","C",0.755675553779111
"1990","C",0.70829035351633
"1990","C",0.770786815628134
"1990","C",0.619106081109491
"1990","C",0.58669724346156
"1990","C",0.804767582773346
"1990","C",0.520960140630933
"1990","C",0.717788672533549
"1990","C",0.813796818119823
"1990","C",0.703211256575142
"1990","C",0.614549556251993
"1990","C",0.664031074384469
"1990","C",0.754267750522545
"1990","C",0.77726646553294
"1990","C",0.526791609673438
"1990","C",0.671488779941442
"1990","C",0.66873014401588
"1990","C",0.786339365966541
"1990","C",0.735287628191234
"1990","C",0.785239221237771
"1990","C",0.724262058877919
"1990","C",0.795074640735635
"1990","C",0.736730816688219
"1990","C",0.590215786785127
"1990","C",0.725774245581817
"1990","C",0.665094209463893
"1990","C",0.589495144172561
"1990","C",0.777906487552531
"1990","C",0.785846557363899
"1990","C",0.6965130065946
"1990","C",0.775768686936119
"1990","C",0.717033297595672
"1990","C",0.778164285556693
"1990","C",0.766129678395802
"1990","C",0.794847782420884
"1990","C",0.770106143718066
"1990","C",0.486952859343333
"1990","C",0.789102406003569
"1990","C",0.749582266405454
"1990","C",0.683323111386444
"1990","C",0.472740746695824
"1990","C",0.541563055367528
"1990","C",0.81609748776938
"1990","C",0.731271121294246
"1990","C",0.809537439117579
"1990","C",0.679025527190273
"1990","C",0.78721927041887
"1990","C",0.760117109180709
"1990","C",0.769503846908404
"1990","C",0.777490323136295
"1990","C",0.603705062241261
"1990","C",0.465025712175022
"1990","C",0.802318267236744
"1990","C",0.733568464423702
"1990","C",0.697122145233586
"1990","C",0.76004832576637
"1990","C",0.822334245449232
"1990","C",0.607213862623436
"1990","C",0.596847871532338
"1990","C",0.809693113685013
"1990","C",0.692903195796442
"1990","C",0.84136054073304
"1990","C",0.745368016547392
"1990","C",0.901072795292199
"1990","C",0.460307965652742
"1990","C",0.585673695533066
"1990","C",0.547868774446536
"1990","C",0.756031030355688
"1990","C",0.569799554174097
"1990","C",0.798824182223367
"1990","C",0.801136471981995
"1990","C",0.780499994911433
"1990","C",0.739924509767782
"1990","C",0.62722537210646
"1990","C",0.759594890060052
"1990","C",0.731671257078998
"1990","C",0.785642145450612
"1990","C",0.656356429453291
"1990","C",0.68271281105544
"1990","C",0.801665911489689
"1990","C",0.697361266839598
"1990","C",0.683505586322616
"1990","C",0.676708089807175
"1990","C",0.615381602193156
"1990","C",0.774817832295534
"1990","C",0.762133071854721
"1990","C",0.837465635175304
"1990","C",0.732278939851255
"1990","C",0.735406690944135
"1990","C",0.766203667186926
"1990","C",0.678459136535533
"1990","C",0.780957534940949
"1990","C",0.674538188107279
"1990","C",0.777503151583493
"1990","C",0.832629313852765
"1990","C",0.777111528266334
"1990","C",0.698403771094591
"1990","C",0.546517336491882
"1990","C",0.778688733085866
"1990","C",0.685302720721101
"1990","C",0.676873318156208
"1990","C",0.787496553263498
"1990","C",0.61858405659321
"1990","C",0.812138545342351
"1990","C",0.749163241138558
"1990","C",0.710223014290814
"1990","C",0.785948592727414
"1990","C",0.751658311429827
"1990","C",0.82007295959655
"1990","C",0.780726363792318
"1990","C",0.613421411771308
"1990","C",0.566925957591285
"1990","C",0.754691640647648
"1990","C",0.370942502908735
"1990","C",0.705138616177306
"1990","C",0.739215774022255
"1990","C",0.662099023136541
"1990","C",0.387345757953422
"1990","C",0.6119647081226
"1990","C",0.744895629226261
"1990","C",0.686074807235141
"1990","C",0.529264923414992
"1990","C",0.773384308272353
"1990","C",0.651377225228174
"1990","C",0.575246616761708
"1990","C",0.587295382749181
"1990","C",0.834794691368138
"1990","C",0.581548684762259
"1990","C",0.739371711232789
"1990","C",0.741375178067942
"1990","C",0.740289753606698
"1990","C",0.736314103146415
"1990","C",0.814504055018381
"1990","C",0.799457882595444
"1990","C",0.793903153824167
"1990","C",0.717292510437188
"1990","C",0.724221263956386
"1990","C",0.806046757184353
"1990","C",0.670687014522617
"1990","C",0.624935730024646
"1990","C",0.659009719782301
"1990","C",0.760911252863623
"1990","C",0.784003775672752
"1990","C",0.699744423688791
"1990","C",0.582639285039951
"1990","C",0.524255875202815
"1990","C",0.758249305086437
"1990","C",0.484063439296083
"1990","C",0.750150476464795
"1990","C",0.62202307028354
"1990","C",0.440784079960464
"1990","C",0.615918390368952
"1990","C",0.855061825510736
"1990","C",0.812113688756559
"1990","C",0.780471263238492
"1990","C",0.721502621702253
"1990","C",0.671750739866815
"1990","C",0.806759520547518
"1990","C",0.567658884693949
"1990","C",0.644092435093318
"1990","C",0.790622487736589
"1990","C",0.817284647418049
"1990","C",0.75749566024961
"1990","C",0.730468382326499
"1990","C",0.814142101939194
"1990","C",0.769870345298134
"1990","C",0.717862268345288
"1990","C",0.579039626872874
"1990","C",0.699167849727817
"1990","C",0.757350400120378
"1990","C",0.699634397558192
"1990","C",0.775087055438435
"1990","C",0.71603744397675
"1990","C",0.545478094141757
"1990","C",0.390251872435544
"1990","C",0.701589164975495
"1990","C",0.73225957885538
"1990","C",0.58436610719742
"1990","C",0.813813961770753
"1990","C",0.787370308852368
"1990","C",0.553037062522338
"1990","C",0.603888630820912
"1990","C",0.572363450459497
"1990","C",0.564129149303054
"1990","C",0.7718218507215
"1990","C",0.762285879981538
"1990","C",0.632687086038433
"1990","C",0.669978882336521
"1990","C",0.721415829567469
"1990","C",0.71658734082868
"1990","C",0.776641162364863
"1990","C",0.804875039018212
"1990","C",0.604888274677435
"1990","C",0.780037341616143
"1990","C",0.704042621724613
"1990","C",0.604700981136127
"1990","C",0.702902147288601
"1990","C",0.658168781112167
"1990","C",0.796090199884606
"1990","C",0.773620428020217
"1990","C",0.801119163920727
"1990","C",0.359005319594831
"1990","C",0.631656920589051
"1990","C",0.695778321856944
"1990","C",0.676360016696489
"1990","C",0.727442872751292
"1990","C",0.658190692090091
"1990","C",0.755078147711082
"1990","C",0.787725302706982
"1990","C",0.654172066675434
"1990","C",0.779147445699426
"1990","C",0.817476976292764
"1990","C",0.67269432598264
"1990","C",0.873775789334792
"1990","C",0.730880197166895
"1990","C",0.516801248964933
"1990","C",0.710204802685377
"1990","C",0.831371498019109
"1990","C",0.76712942481838
"1990","C",0.663308940673432
"1990","C",0.730153437600714
"1990","C",0.49942435245246
"1990","C",0.761721254003546
"1990","C",0.777808760276411
"1990","C",0.784602550005282
"1990","C",0.711515654179752
"1990","C",0.680795549371329
"1990","C",0.718797732351761
"1990","C",0.42992197500889
"1990","C",0.772588890445062
"1990","C",0.632598876350919
"1990","C",0.759738284050341
"1990","C",0.697321131064244
"1990","C",0.723029558939985
"1990","C",0.696159154613115
"1990","C",0.767552826577388
"1990","C",0.823856444003993
"1990","C",0.561163273021988
"1990","C",0.78030772369893
"1990","C",0.758517974245063
"1990","C",0.775497444141492
"1990","C",0.667563097669911
"1990","C",0.789790259805011
"1990","C",0.675328453029984
"1990","C",0.827090350338575
"1990","C",0.630169464204135
"1990","C",0.529001098154072
"1990","C",0.538565213458655
"1990","C",0.770880304510576
"1990","C",0.785562026731427
"1990","C",0.651733333138973
"1990","C",0.590903491913848
"1990","C",0.780343054485784
"1990","C",0.785022606808034
"1990","C",0.723218014476872
"1990","C",0.803776159782948
"1990","C",0.727754221315674
"1990","C",0.636788499811629
"1990","C",0.741397421551596
"1990","C",0.648122849711849
"1990","C",0.689238777515144
"1990","C",0.417749763690654
"1990","C",0.75898163621774
"1990","C",0.5921119580111
"1990","C",0.472500754672671
"1990","C",0.746216362723457
"1990","C",0.666504040882826
"1990","C",0.7759781985722
"1990","C",0.510312449976301
"1990","C",0.545261345644728
"1990","C",0.779934607799068
"1990","C",0.586623660312388
"1990","C",0.764426295652197
"1990","C",0.750652711638251
"1990","C",0.730965873727411
"1990","C",0.589100330821404
"1990","C",0.733340898709619
"1990","C",0.814464476359899
"1990","C",0.60891900698561
"1990","C",0.752777904046312
"1990","C",0.773956172677688
"1990","C",0.657804537774544
"1990","C",0.33042792999415
"1990","C",0.742169963865781
"1990","C",0.718478355160394
"1990","C",0.785618610237691
"1990","C",0.701954804794572
"1990","C",0.837136479940848
"1990","C",0.821064560284277
"1990","C",0.699943835343024
"1990","C",0.780323630166318
"1990","C",0.68365216116794
"1990","C",0.831031349013954
"1990","C",0.716118830427017
"1990","C",0.727255470877869
"1990","C",0.602375709382697
"1990","C",0.768868190144985
"1990","C",0.762005154349784
"1990","C",0.70956242945301
"1990","C",0.734534135179416
"1990","C",0.761637206013398
"1990","C",0.602675338855663
"1990","C",0.478558481359233
"1990","C",0.784232963314341
"1990","C",0.76615840589722
"1990","C",0.496599473499487
"1990","C",0.772232615714211
"1990","C",0.560918142886854
"1990","C",0.723169008654897
"1990","C",0.509624887399317
"1990","C",0.70578412727057
"1990","C",0.7240656283573
"1990","C",0.76293017263622
"1990","C",0.69494298331155
"1990","C",0.781378720659902
"1990","C",0.57531981596008
"1990","C",0.803354148287
"1990","C",0.766813379794408
"1990","C",0.765746030895336
"1990","C",0.716205410147264
"1990","C",0.664043699919219
"1990","C",0.78009160979949
"1990","C",0.744711839897379
"1990","C",0.748899526338496
"1990","C",0.705397715571096
"1990","C",0.68744872883226
"1990","C",0.766955355113988
"1990","C",0.694873830754615
"1990","C",0.440316698535051
"1990","C",0.47876445451028
"1990","C",0.818392866145083
"1990","C",0.838335315082371
"1990","C",0.393206145414081
"1990","C",0.682343302287922
"1990","C",0.815575084804622
"1990","C",0.746501669450808
"1990","C",0.695863563322354
"1990","C",0.763546453006405
"1990","C",0.778116718373792
"1990","C",0.782492824544045
"1990","C",0.744142835298161
"1990","C",0.765681626663985
"1990","C",0.575892729472559
"1990","C",0.840601597318666
"1990","C",0.773408802058004
"1990","C",0.758520977351876
"1990","C",0.386603531729319
"1990","C",0.620929443358769
"1990","C",0.759598789584984
"1990","C",0.702634645426207
"1990","C",0.750478773804005
"1990","C",0.834474221816157
"1990","C",0.697176353651552
"1990","C",0.795243973495853
"1990","C",0.735435296262506
"1990","C",0.665633783491515
"1990","C",0.645619782998018
"1990","C",0.640511290793813
"1990","C",0.81054168672875
"1990","C",0.762497411334113
"1990","C",0.835386404489547
"1990","C",0.610799332268437
"1990","C",0.78616578164781
"1990","C",0.493186118786112
"1990","C",0.553983906371307
"1990","C",0.762088829507731
"1990","C",0.84329244262044
"1990","C",0.81747590802338
"1990","C",0.685476403980332
"1990","C",0.307581764493716
"1990","C",0.693215669079786
"1990","C",0.706174289612801
"1990","C",0.721206005831159
"1990","C",0.681777101793221
"1990","C",0.824252697793377
"1990","C",0.397257172432225
"1990","C",0.740302783109849
"1990","C",0.781468488491392
"1990","C",0.705755883881679
"1990","C",0.572076504049401
"1990","C",0.646662143278771
"1990","C",0.80030231101733
"1990","C",0.770619308129905
"1990","C",0.66519185457296
"1990","C",0.761252614640902
"1990","C",0.773163053816793
"1990","C",0.726240404655612
"1990","C",0.799090198518826
"1990","C",0.736165419796813
"1990","C",0.767792281380229
"1990","C",0.813761496997137
"1990","C",0.767752536985183
"1990","C",0.819651102933237
"1990","C",0.657593544827152
"1990","C",0.740280963173001
"1990","C",0.427025499481711
"1990","C",0.679248947311031
"1990","C",0.781904967433343
"1990","C",0.734433765006778
"1990","C",0.682918197017532
"1990","C",0.773073635337277
"1990","C",0.711286448809737
"1990","C",0.784035568980826
"1990","C",0.775227845943804
"1990","C",0.743860631622565
"1990","C",0.830038165660014
"1990","C",0.820839140120933
"1990","C",0.641093666051037
"1990","C",0.643390196448851
"1990","C",0.674553225975588
"1990","C",0.765785896203666
"1990","C",0.793309841844781
"1990","C",0.724618015234327
"1990","C",0.489341781938327
"1990","C",0.748223375197133
"1990","C",0.753644180894928
"1990","C",0.732094819890121
"1990","C",0.662122794466685
"1990","C",0.790405804742311
"1990","C",0.601470411450146
"1990","C",0.702470761838239
"1990","C",0.658435784545023
